날짜,최고기온,최저기온,월,일,연도,가격
2014-03-03,10.8,-6.2,3,3,2014,8160.0
2014-03-04,11.8,-4.8,3,4,2014,8000.0
2014-03-05,6.2,-2.4,3,5,2014,8440.0
2014-03-06,5.0,-8.1,3,6,2014,8480.0
2014-03-07,5.0,-9.4,3,7,2014,8900.0
2014-03-10,8.7,-8.8,3,10,2014,9060.0
2014-03-11,10.3,-6.1,3,11,2014,8100.0
2014-03-12,11.5,-4.7,3,12,2014,8200.0
2014-03-13,6.8,-3.9,3,13,2014,7860.0
2014-03-14,9.3,-5.7,3,14,2014,7600.0
2014-03-17,19.8,-0.8,3,17,2014,7500.0
2014-03-18,17.6,8.1,3,18,2014,7180.0
2014-03-19,11.7,5.0,3,19,2014,7040.0
2014-03-20,11.9,-0.7,3,20,2014,6380.0
2014-03-21,10.4,-2.4,3,21,2014,5280.0
2014-03-24,17.1,-2.3,3,24,2014,4380.0
2014-03-25,19.0,7.3,3,25,2014,3780.0
2014-03-26,22.7,6.0,3,26,2014,3680.0
2014-03-27,23.2,1.7,3,27,2014,3680.0
2014-03-28,23.4,4.0,3,28,2014,3620.0
2014-03-31,20.7,1.3,3,31,2014,3740.0
2014-04-01,23.6,0.9,4,1,2014,3540.0
2014-04-02,23.0,2.9,4,2,2014,3580.0
2014-04-03,10.5,3.4,4,3,2014,4280.0
2014-04-04,10.4,-0.2,4,4,2014,5260.0
2014-04-07,19.3,-1.0,4,7,2014,5640.0
2014-04-08,21.5,0.0,4,8,2014,5320.0
2014-04-09,22.7,1.0,4,9,2014,5080.0
2014-04-10,20.9,3.7,4,10,2014,4920.0
2014-04-11,21.7,4.3,4,11,2014,4880.0
2014-04-14,24.8,4.2,4,14,2014,4720.0
2014-04-15,23.4,4.3,4,15,2014,4420.0
2014-04-16,20.2,8.2,4,16,2014,4340.0
2014-04-17,22.0,6.9,4,17,2014,4280.0
2014-04-18,22.6,9.5,4,18,2014,4280.0
2014-04-21,21.8,4.8,4,21,2014,4680.0
2014-04-22,22.8,3.4,4,22,2014,4880.0
2014-04-23,24.8,3.0,4,23,2014,4660.0
2014-04-24,25.9,5.6,4,24,2014,4840.0
2014-04-25,26.8,4.3,4,25,2014,5200.0
2014-04-28,15.5,12.0,4,28,2014,5260.0
2014-04-29,16.5,11.4,4,29,2014,4960.0
2014-04-30,19.9,10.1,4,30,2014,4920.0
2014-05-02,24.8,5.7,5,2,2014,4740.0
2014-05-07,22.4,2.2,5,7,2014,4460.0
2014-05-08,20.3,10.3,5,8,2014,4420.0
2014-05-09,23.1,6.9,5,9,2014,4440.0
2014-05-12,20.1,14.0,5,12,2014,4340.0
2014-05-13,27.1,8.8,5,13,2014,4340.0
2014-05-14,26.2,12.7,5,14,2014,4340.0
2014-05-15,24.3,11.2,5,15,2014,3680.0
2014-05-16,25.5,7.5,5,16,2014,3680.0
2014-05-19,26.8,10.6,5,19,2014,3580.0
2014-05-20,27.4,13.3,5,20,2014,3740.0
2014-05-21,26.8,12.7,5,21,2014,3640.0
2014-05-22,29.4,12.2,5,22,2014,3460.0
2014-05-23,27.4,13.2,5,23,2014,3540.0
2014-05-26,24.6,13.9,5,26,2014,3540.0
2014-05-27,29.4,11.0,5,27,2014,3540.0
2014-05-28,30.3,13.9,5,28,2014,2960.0
2014-05-29,31.0,15.6,5,29,2014,2660.0
2014-05-30,31.5,13.5,5,30,2014,2460.0
2014-06-02,25.2,20.1,6,2,2014,2440.0
2014-06-03,22.2,17.9,6,3,2014,2400.0
2014-06-05,25.4,17.5,6,5,2014,2440.0
2014-06-09,29.7,17.1,6,9,2014,2840.0
2014-06-10,29.1,16.6,6,10,2014,2960.0
2014-06-11,25.3,17.5,6,11,2014,2880.0
2014-06-12,27.9,14.0,6,12,2014,2780.0
2014-06-13,24.4,16.9,6,13,2014,3040.0
2014-06-16,30.1,15.2,6,16,2014,2920.0
2014-06-17,30.4,19.1,6,17,2014,3000.0
2014-06-18,28.7,17.0,6,18,2014,3060.0
2014-06-19,26.1,18.5,6,19,2014,3060.0
2014-06-20,28.3,18.7,6,20,2014,3060.0
2014-06-23,25.6,17.7,6,23,2014,3180.0
2014-06-24,27.8,18.1,6,24,2014,3060.0
2014-06-25,29.3,18.1,6,25,2014,2800.0
2014-06-26,30.1,18.8,6,26,2014,2860.0
2014-06-27,28.9,18.1,6,27,2014,2900.0
2014-06-30,30.4,17.7,6,30,2014,2900.0
2014-07-01,32.4,19.6,7,1,2014,2660.0
2014-07-02,29.9,20.7,7,2,2014,2760.0
2014-07-03,23.6,19.7,7,3,2014,2800.0
2014-07-04,31.4,19.1,7,4,2014,2820.0
2014-07-07,34.5,16.5,7,7,2014,2500.0
2014-07-08,30.7,19.5,7,8,2014,2500.0
2014-07-09,33.7,23.1,7,9,2014,2460.0
2014-07-10,33.2,21.9,7,10,2014,2700.0
2014-07-11,33.1,17.1,7,11,2014,2840.0
2014-07-14,30.7,18.7,7,14,2014,3120.0
2014-07-15,32.1,18.4,7,15,2014,3180.0
2014-07-16,30.5,19.8,7,16,2014,3120.0
2014-07-17,29.8,21.1,7,17,2014,3520.0
2014-07-18,31.0,22.8,7,18,2014,3800.0
2014-07-21,31.8,21.6,7,21,2014,3620.0
2014-07-22,28.1,22.2,7,22,2014,3200.0
2014-07-23,27.4,22.1,7,23,2014,3000.0
2014-07-24,27.8,19.1,7,24,2014,2640.0
2014-07-25,31.5,21.1,7,25,2014,2740.0
2014-07-28,30.8,18.0,7,28,2014,2980.0
2014-07-29,30.9,20.8,7,29,2014,2800.0
2014-07-30,31.7,20.5,7,30,2014,2660.0
2014-07-31,34.1,22.4,7,31,2014,2600.0
2014-08-04,29.1,23.7,8,4,2014,2640.0
2014-08-05,30.2,24.4,8,5,2014,3020.0
2014-08-06,25.5,22.7,8,6,2014,2780.0
2014-08-07,29.1,20.6,8,7,2014,2760.0
2014-08-08,30.1,17.4,8,8,2014,2700.0
2014-08-11,27.6,17.5,8,11,2014,2780.0
2014-08-12,30.7,18.5,8,12,2014,2800.0
2014-08-13,26.9,18.6,8,13,2014,2840.0
2014-08-14,23.6,19.1,8,14,2014,2840.0
2014-08-18,23.7,19.2,8,18,2014,3400.0
2014-08-19,22.3,19.2,8,19,2014,3460.0
2014-08-20,28.7,20.0,8,20,2014,3560.0
2014-08-21,22.9,19.8,8,21,2014,3700.0
2014-08-22,28.2,19.4,8,22,2014,3780.0
2014-08-25,28.9,21.4,8,25,2014,3820.0
2014-08-26,25.3,19.3,8,26,2014,4380.0
2014-08-27,26.9,16.3,8,27,2014,4680.0
2014-08-28,29.9,13.6,8,28,2014,5160.0
2014-08-29,30.4,15.4,8,29,2014,5740.0
2014-09-01,30.3,14.6,9,1,2014,5600.0
2014-09-02,27.5,15.9,9,2,2014,5640.0
2014-09-03,19.8,16.9,9,3,2014,5740.0
2014-09-04,27.0,16.2,9,4,2014,5980.0
2014-09-05,28.9,14.9,9,5,2014,6380.0
2014-09-11,28.4,12.3,9,11,2014,5980.0
2014-09-12,26.0,12.2,9,12,2014,6280.0
2014-09-15,27.0,14.8,9,15,2014,5040.0
2014-09-17,23.4,13.7,9,17,2014,4060.0
2014-09-18,26.5,8.9,9,18,2014,3880.0
2014-09-19,27.0,8.2,9,19,2014,3500.0
2014-09-22,27.5,9.5,9,22,2014,3820.0
2014-09-23,27.6,10.7,9,23,2014,3820.0
2014-09-24,21.8,13.7,9,24,2014,3760.0
2014-09-25,27.2,12.7,9,25,2014,3480.0
2014-09-26,24.3,12.9,9,26,2014,3300.0
2014-09-29,20.4,16.1,9,29,2014,3080.0
2014-09-30,20.8,11.9,9,30,2014,3000.0
2014-10-01,22.9,9.8,10,1,2014,2680.0
2014-10-02,19.1,13.4,10,2,2014,2620.0
2014-10-06,21.7,4.0,10,6,2014,2520.0
2014-10-07,21.6,4.4,10,7,2014,2520.0
2014-10-08,22.3,5.4,10,8,2014,2500.0
2014-10-10,23.6,6.1,10,10,2014,2500.0
2014-10-13,20.2,6.4,10,13,2014,2420.0
2014-10-14,18.7,1.9,10,14,2014,2800.0
2014-10-15,18.5,1.5,10,15,2014,2960.0
2014-10-16,18.3,1.6,10,16,2014,2960.0
2014-10-17,19.4,-1.0,10,17,2014,3200.0
2014-10-20,16.2,11.8,10,20,2014,3260.0
2014-10-21,16.5,11.0,10,21,2014,3260.0
2014-10-22,14.8,4.2,10,22,2014,3200.0
2014-10-23,18.3,2.4,10,23,2014,3040.0
2014-10-24,19.2,5.0,10,24,2014,3240.0
2014-10-27,18.3,1.2,10,27,2014,3240.0
2014-10-28,18.6,-1.6,10,28,2014,3480.0
2014-10-29,20.4,-1.0,10,29,2014,3580.0
2014-10-30,19.7,1.1,10,30,2014,4000.0
2014-10-31,18.1,7.2,10,31,2014,4300.0
2014-11-03,13.6,-2.3,11,3,2014,4800.0
2014-11-04,17.4,-2.0,11,4,2014,4840.0
2014-11-05,17.4,-0.8,11,5,2014,5060.0
2014-11-06,17.2,2.3,11,6,2014,5120.0
2014-11-07,16.5,0.1,11,7,2014,5220.0
2014-11-10,16.0,-3.2,11,10,2014,5320.0
2014-11-11,13.6,-3.1,11,11,2014,5320.0
2014-11-12,9.5,-1.6,11,12,2014,5420.0
2014-11-13,3.7,-4.7,11,13,2014,5560.0
2014-11-14,9.1,-6.5,11,14,2014,5680.0
2014-11-17,8.6,-2.8,11,17,2014,5820.0
2014-11-18,9.4,-4.4,11,18,2014,5840.0
2014-11-19,10.8,-6.5,11,19,2014,5620.0
2014-11-20,12.4,-5.1,11,20,2014,5460.0
2014-11-21,15.6,-1.5,11,21,2014,5520.0
2014-11-24,10.3,2.7,11,24,2014,5560.0
2014-11-25,11.0,2.3,11,25,2014,5660.0
2014-11-26,14.1,0.2,11,26,2014,5800.0
2014-11-27,14.5,-1.4,11,27,2014,5840.0
2014-11-28,8.0,-0.1,11,28,2014,5840.0
2014-12-02,-2.2,-10.7,12,2,2014,5840.0
2014-12-03,0.9,-10.4,12,3,2014,5840.0
2014-12-04,-0.1,-10.1,12,4,2014,5880.0
2014-12-05,-2.3,-12.2,12,5,2014,5880.0
2014-12-08,3.9,-9.3,12,8,2014,5620.0
2014-12-09,2.6,-12.2,12,9,2014,5180.0
2014-12-10,1.1,-7.6,12,10,2014,4660.0
2014-12-11,1.8,-8.2,12,11,2014,4340.0
2014-12-12,0.6,-11.1,12,12,2014,4260.0
2014-12-15,-0.8,-9.1,12,15,2014,4480.0
2014-12-16,0.2,-15.1,12,16,2014,4560.0
2014-12-17,-6.9,-20.1,12,17,2014,4620.0
2014-12-18,-5.3,-23.0,12,18,2014,4660.0
2014-12-19,-3.9,-18.8,12,19,2014,4640.0
2014-12-22,-0.7,-19.7,12,22,2014,4740.0
2014-12-23,-1.3,-17.6,12,23,2014,4760.0
2014-12-24,7.2,-8.0,12,24,2014,5060.0
2014-12-26,0.4,-15.7,12,26,2014,5340.0
2014-12-29,3.3,-9.9,12,29,2014,6200.0
2014-12-30,6.2,-8.6,12,30,2014,7180.0
2014-12-31,3.3,-8.6,12,31,2014,7520.0
2015-01-02,-1.5,-13.4,1,2,2015,7520.0
2015-01-05,4.4,-6.4,1,5,2015,7280.0
2015-01-06,0.8,-7.6,1,6,2015,6320.0
2015-01-07,-0.6,-13.9,1,7,2015,5880.0
2015-01-08,-0.3,-14.8,1,8,2015,5480.0
2015-01-09,2.8,-13.7,1,9,2015,4920.0
2015-01-12,3.5,-12.3,1,12,2015,4600.0
2015-01-13,3.1,-12.2,1,13,2015,4320.0
2015-01-14,3.8,-6.2,1,14,2015,4140.0
2015-01-15,8.3,-6.3,1,15,2015,4260.0
2015-01-16,2.3,-6.3,1,16,2015,3820.0
2015-01-19,3.7,-8.8,1,19,2015,3980.0
2015-01-20,2.3,-12.4,1,20,2015,3800.0
2015-01-21,4.4,-7.8,1,21,2015,3780.0
2015-01-22,6.4,-4.1,1,22,2015,3600.0
2015-01-23,4.9,-8.0,1,23,2015,3740.0
2015-01-26,4.1,-1.6,1,26,2015,4320.0
2015-01-27,1.8,-5.6,1,27,2015,5120.0
2015-01-28,3.7,-9.6,1,28,2015,5620.0
2015-01-29,0.2,-7.1,1,29,2015,6160.0
2015-01-30,1.6,-7.0,1,30,2015,6880.0
2015-02-02,5.9,-10.4,2,2,2015,8420.0
2015-02-03,6.5,-9.7,2,3,2015,9060.0
2015-02-04,5.0,-9.2,2,4,2015,8680.0
2015-02-05,5.6,-7.9,2,5,2015,8500.0
2015-02-06,6.2,-8.7,2,6,2015,8820.0
2015-02-09,-0.7,-16.5,2,9,2015,9260.0
2015-02-10,5.3,-10.5,2,10,2015,9560.0
2015-02-11,7.6,-7.0,2,11,2015,9260.0
2015-02-12,1.9,-10.1,2,12,2015,9260.0
2015-02-13,4.2,-12.4,2,13,2015,9340.0
2015-02-16,4.4,1.0,2,16,2015,9920.0
2015-02-17,4.6,-1.3,2,17,2015,10920.0
2015-02-23,6.3,-3.2,2,23,2015,10120.0
2015-02-24,7.0,-4.0,2,24,2015,10320.0
2015-02-25,11.8,-3.2,2,25,2015,10260.0
2015-02-26,4.7,-3.7,2,26,2015,9380.0
2015-02-27,3.4,-6.8,2,27,2015,8120.0
2015-03-02,8.8,-6.4,3,2,2015,7980.0
2015-03-03,3.8,-0.8,3,3,2015,8300.0
2015-03-04,1.9,-6.1,3,4,2015,8900.0
2015-03-05,4.8,-9.1,3,5,2015,9100.0
2015-03-06,9.3,-8.0,3,6,2015,8820.0
2015-03-09,8.7,-4.7,3,9,2015,8120.0
2015-03-10,1.5,-6.9,3,10,2015,7580.0
2015-03-11,5.6,-9.2,3,11,2015,6880.0
2015-03-12,6.7,-8.2,3,12,2015,6680.0
2015-03-13,10.5,-2.8,3,13,2015,5760.0
2015-03-16,18.0,-4.7,3,16,2015,5380.0
2015-03-17,15.7,-1.7,3,17,2015,5080.0
2015-03-18,12.2,3.6,3,18,2015,5160.0
2015-03-19,21.5,0.8,3,19,2015,5520.0
2015-03-20,21.5,1.2,3,20,2015,5940.0
2015-03-23,10.6,-6.1,3,23,2015,6620.0
2015-03-24,13.0,-6.8,3,24,2015,6340.0
2015-03-25,14.6,-5.9,3,25,2015,5800.0
2015-03-26,18.5,-4.9,3,26,2015,5320.0
2015-03-27,18.7,-2.8,3,27,2015,4740.0
2015-03-30,22.0,0.8,3,30,2015,4340.0
2015-03-31,15.8,4.3,3,31,2015,4460.0
2015-04-01,13.2,2.7,4,1,2015,3780.0
2015-04-02,20.9,1.7,4,2,2015,3740.0
2015-04-03,17.6,9.4,4,3,2015,3380.0
2015-04-06,16.8,4.5,4,6,2015,3000.0
2015-04-07,9.2,2.3,4,7,2015,2980.0
2015-04-08,13.7,0.9,4,8,2015,3000.0
2015-04-09,15.4,-0.8,4,9,2015,3000.0
2015-04-10,19.7,-1.2,4,10,2015,3120.0
2015-04-13,15.1,6.1,4,13,2015,4480.0
2015-04-14,6.5,3.9,4,14,2015,4820.0
2015-04-15,17.0,2.8,4,15,2015,4900.0
2015-04-16,11.6,2.4,4,16,2015,4540.0
2015-04-17,17.7,0.0,4,17,2015,4540.0
2015-04-20,15.2,4.2,4,20,2015,4660.0
2015-04-21,21.4,1.7,4,21,2015,5260.0
2015-04-22,20.9,3.2,4,22,2015,5200.0
2015-04-23,21.6,1.9,4,23,2015,5100.0
2015-04-24,22.8,5.4,4,24,2015,4980.0
2015-04-27,27.1,8.3,4,27,2015,4860.0
2015-04-28,26.5,5.2,4,28,2015,5260.0
2015-04-29,21.8,12.8,4,29,2015,5860.0
2015-04-30,29.3,9.8,4,30,2015,6200.0
2015-05-04,21.0,6.9,5,4,2015,5940.0
2015-05-06,21.4,4.7,5,6,2015,5600.0
2015-05-07,24.2,5.9,5,7,2015,5320.0
2015-05-08,22.5,5.0,5,8,2015,5220.0
2015-05-11,24.6,8.3,5,11,2015,4580.0
2015-05-12,17.5,11.9,5,12,2015,4520.0
2015-05-13,24.0,10.7,5,13,2015,4380.0
2015-05-14,26.4,9.5,5,14,2015,4380.0
2015-05-15,25.5,13.6,5,15,2015,4380.0
2015-05-18,22.5,8.9,5,18,2015,3640.0
2015-05-19,20.6,11.5,5,19,2015,3440.0
2015-05-20,22.0,8.5,5,20,2015,3360.0
2015-05-21,27.1,7.8,5,21,2015,3500.0
2015-05-22,28.3,9.9,5,22,2015,3440.0
2015-05-26,31.5,12.1,5,26,2015,3900.0
2015-05-27,30.9,10.4,5,27,2015,4860.0
2015-05-28,31.3,12.2,5,28,2015,4520.0
2015-05-29,29.4,14.6,5,29,2015,4480.0
2015-06-01,28.2,11.4,6,1,2015,3800.0
2015-06-02,30.4,13.6,6,2,2015,3620.0
2015-06-03,27.9,14.4,6,3,2015,3380.0
2015-06-04,30.4,10.5,6,4,2015,3140.0
2015-06-05,20.5,12.5,6,5,2015,3260.0
2015-06-08,25.7,15.8,6,8,2015,3200.0
2015-06-09,28.7,13.6,6,9,2015,3540.0
2015-06-10,34.1,14.7,6,10,2015,3560.0
2015-06-11,32.1,16.4,6,11,2015,3360.0
2015-06-12,28.7,18.7,6,12,2015,3400.0
2015-06-15,31.4,16.6,6,15,2015,3420.0
2015-06-16,32.3,18.8,6,16,2015,3360.0
2015-06-17,31.3,18.0,6,17,2015,3240.0
2015-06-18,29.7,18.9,6,18,2015,3240.0
2015-06-19,28.9,16.7,6,19,2015,3200.0
2015-06-22,30.9,16.5,6,22,2015,3120.0
2015-06-23,31.5,19.3,6,23,2015,3020.0
2015-06-24,30.9,18.6,6,24,2015,3020.0
2015-06-25,28.7,20.7,6,25,2015,2860.0
2015-06-26,23.6,17.5,6,26,2015,2900.0
2015-06-29,30.5,19.3,6,29,2015,3120.0
2015-06-30,28.8,19.5,6,30,2015,3240.0
2015-07-01,27.6,18.3,7,1,2015,2960.0
2015-07-02,27.0,15.6,7,2,2015,2600.0
2015-07-03,26.3,13.7,7,3,2015,2640.0
2015-07-06,31.6,14.5,7,6,2015,2720.0
2015-07-07,29.3,15.3,7,7,2015,2540.0
2015-07-08,24.5,19.4,7,8,2015,2520.0
2015-07-09,30.9,18.5,7,9,2015,2540.0
2015-07-10,32.7,19.0,7,10,2015,2780.0
2015-07-13,24.3,21.9,7,13,2015,3140.0
2015-07-14,30.4,21.7,7,14,2015,3320.0
2015-07-15,32.3,19.9,7,15,2015,3280.0
2015-07-16,26.0,17.7,7,16,2015,3280.0
2015-07-17,24.8,15.9,7,17,2015,3000.0
2015-07-20,30.8,20.6,7,20,2015,2940.0
2015-07-21,29.5,22.5,7,21,2015,2500.0
2015-07-22,33.7,22.6,7,22,2015,2500.0
2015-07-23,32.1,23.2,7,23,2015,2360.0
2015-07-24,25.2,21.5,7,24,2015,2260.0
2015-07-27,30.3,22.4,7,27,2015,2200.0
2015-07-28,31.7,22.5,7,28,2015,2060.0
2015-07-29,26.7,23.6,7,29,2015,1900.0
2015-07-30,32.5,23.5,7,30,2015,1920.0
2015-07-31,32.7,22.8,7,31,2015,1780.0
2015-08-03,31.1,23.4,8,3,2015,2060.0
2015-08-04,31.1,21.0,8,4,2015,2280.0
2015-08-05,30.8,23.5,8,5,2015,2180.0
2015-08-06,34.5,21.7,8,6,2015,1900.0
2015-08-07,35.2,22.8,8,7,2015,1720.0
2015-08-10,31.3,21.3,8,10,2015,1940.0
2015-08-11,30.8,20.8,8,11,2015,2080.0
2015-08-12,32.7,20.4,8,12,2015,2200.0
2015-08-13,30.5,19.1,8,13,2015,1940.0
2015-08-17,31.8,18.7,8,17,2015,2120.0
2015-08-18,32.6,19.5,8,18,2015,2080.0
2015-08-19,29.3,20.1,8,19,2015,2140.0
2015-08-20,29.4,21.1,8,20,2015,1840.0
2015-08-21,29.6,20.1,8,21,2015,1900.0
2015-08-24,30.3,18.9,8,24,2015,1840.0
2015-08-25,24.2,18.9,8,25,2015,1800.0
2015-08-26,25.9,18.1,8,26,2015,1940.0
2015-08-27,29.0,15.7,8,27,2015,1940.0
2015-08-28,29.0,13.3,8,28,2015,2080.0
2015-08-31,31.3,16.3,8,31,2015,1960.0
2015-09-01,28.0,19.6,9,1,2015,1960.0
2015-09-02,28.0,17.6,9,2,2015,1900.0
2015-09-03,28.7,18.6,9,3,2015,1900.0
2015-09-04,29.7,16.2,9,4,2015,1800.0
2015-09-07,27.2,11.2,9,7,2015,1840.0
2015-09-08,28.1,9.5,9,8,2015,1940.0
2015-09-09,27.6,8.4,9,9,2015,1900.0
2015-09-10,28.3,11.5,9,10,2015,1900.0
2015-09-11,23.3,13.6,9,11,2015,1860.0
2015-09-14,28.2,9.9,9,14,2015,2000.0
2015-09-15,27.7,11.4,9,15,2015,2640.0
2015-09-16,26.3,8.3,9,16,2015,2660.0
2015-09-17,24.8,11.8,9,17,2015,2520.0
2015-09-18,27.2,8.8,9,18,2015,2220.0
2015-09-21,29.4,11.6,9,21,2015,2260.0
2015-09-22,30.0,10.4,9,22,2015,2260.0
2015-09-23,25.8,12.6,9,23,2015,2220.0
2015-09-24,28.8,12.1,9,24,2015,2280.0
2015-09-25,27.9,11.1,9,25,2015,2240.0
2015-09-30,25.6,13.7,9,30,2015,2240.0
2015-10-01,17.9,9.9,10,1,2015,2400.0
2015-10-02,21.1,3.1,10,2,2015,2320.0
2015-10-05,25.0,4.5,10,5,2015,1820.0
2015-10-06,25.2,6.1,10,6,2015,1480.0
2015-10-07,25.3,7.1,10,7,2015,1380.0
2015-10-08,25.6,9.9,10,8,2015,1280.0
2015-10-12,17.0,2.9,10,12,2015,1620.0
2015-10-13,21.2,0.5,10,13,2015,1580.0
2015-10-14,23.1,7.9,10,14,2015,1580.0
2015-10-15,26.2,5.6,10,15,2015,1580.0
2015-10-16,26.0,6.0,10,16,2015,1520.0
2015-10-19,22.6,7.9,10,19,2015,1500.0
2015-10-20,25.2,9.3,10,20,2015,1400.0
2015-10-21,23.4,8.5,10,21,2015,1360.0
2015-10-22,19.2,11.1,10,22,2015,1240.0
2015-10-23,19.3,10.8,10,23,2015,1380.0
2015-10-26,18.1,3.9,10,26,2015,1520.0
2015-10-27,16.4,3.5,10,27,2015,1900.0
2015-10-28,15.3,-0.4,10,28,2015,1940.0
2015-10-29,13.4,-2.5,10,29,2015,2100.0
2015-10-30,10.3,-3.3,10,30,2015,2100.0
2015-11-02,14.7,1.0,11,2,2015,2140.0
2015-11-03,17.3,-0.6,11,3,2015,2300.0
2015-11-04,17.0,0.5,11,4,2015,2300.0
2015-11-05,19.3,1.9,11,5,2015,2340.0
2015-11-06,16.3,2.7,11,6,2015,2260.0
2015-11-09,14.0,9.1,11,9,2015,2380.0
2015-11-10,16.1,5.8,11,10,2015,2420.0
2015-11-11,16.8,5.1,11,11,2015,2520.0
2015-11-12,16.9,3.8,11,12,2015,2500.0
2015-11-13,13.2,7.8,11,13,2015,2500.0
2015-11-16,12.8,6.2,11,16,2015,2700.0
2015-11-17,19.5,9.3,11,17,2015,2940.0
2015-11-18,13.0,7.1,11,18,2015,2780.0
2015-11-19,9.5,4.5,11,19,2015,2780.0
2015-11-20,14.0,4.5,11,20,2015,2780.0
2015-11-23,9.9,5.5,11,23,2015,3080.0
2015-11-24,8.9,2.0,11,24,2015,3020.0
2015-11-25,4.3,1.4,11,25,2015,3020.0
2015-11-26,2.5,-3.0,11,26,2015,2860.0
2015-11-27,0.6,-5.8,11,27,2015,2860.0
2015-11-30,8.6,-3.1,11,30,2015,2760.0
2015-12-01,8.6,-4.3,12,1,2015,2760.0
2015-12-02,7.1,-1.4,12,2,2015,2760.0
2015-12-03,4.0,-3.5,12,3,2015,2660.0
2015-12-07,6.0,-6.8,12,7,2015,2600.0
2015-12-08,9.5,-4.2,12,8,2015,2600.0
2015-12-09,8.9,-5.7,12,9,2015,2600.0
2015-12-10,6.1,-0.8,12,10,2015,2780.0
2015-12-11,9.7,-3.1,12,11,2015,2740.0
2015-12-14,4.0,-3.3,12,14,2015,2880.0
2015-12-15,7.2,2.1,12,15,2015,2880.0
2015-12-16,2.7,-3.6,12,16,2015,3080.0
2015-12-17,-0.4,-10.0,12,17,2015,3520.0
2015-12-18,-1.1,-11.6,12,18,2015,4020.0
2015-12-21,1.9,-3.6,12,21,2015,4580.0
2015-12-22,7.2,-3.6,12,22,2015,5060.0
2015-12-23,5.8,-0.7,12,23,2015,4860.0
2015-12-24,5.3,-4.6,12,24,2015,4760.0
2015-12-28,-0.1,-13.4,12,28,2015,4380.0
2015-12-29,0.2,-13.9,12,29,2015,4060.0
2015-12-30,3.3,-10.1,12,30,2015,3400.0
2015-12-31,4.3,-5.6,12,31,2015,3240.0
2016-01-04,6.9,-5.9,1,4,2016,2900.0
2016-01-05,2.2,-9.0,1,5,2016,2840.0
2016-01-06,2.6,-10.9,1,6,2016,2740.0
2016-01-07,2.3,-11.0,1,7,2016,2700.0
2016-01-08,1.2,-12.5,1,8,2016,2580.0
2016-01-11,1.7,-12.4,1,11,2016,2700.0
2016-01-12,1.7,-14.2,1,12,2016,2600.0
2016-01-13,0.0,-14.0,1,13,2016,2780.0
2016-01-14,-0.1,-14.6,1,14,2016,3260.0
2016-01-15,3.5,-11.6,1,15,2016,3640.0
2016-01-18,-0.4,-12.4,1,18,2016,4440.0
2016-01-19,-7.5,-16.1,1,19,2016,4880.0
2016-01-20,-4.8,-18.6,1,20,2016,4840.0
2016-01-21,-1.7,-15.2,1,21,2016,4780.0
2016-01-22,-2.2,-16.9,1,22,2016,4860.0
2016-01-25,-3.7,-19.6,1,25,2016,5080.0
2016-01-26,0.7,-16.9,1,26,2016,5520.0
2016-01-27,4.0,-11.3,1,27,2016,5640.0
2016-01-28,3.2,-13.4,1,28,2016,5780.0
2016-01-29,5.6,-6.8,1,29,2016,5980.0
2016-02-01,0.4,-14.0,2,1,2016,6900.0
2016-02-02,1.5,-16.7,2,2,2016,7460.0
2016-02-03,3.7,-16.2,2,3,2016,7440.0
2016-02-04,5.8,-12.4,2,4,2016,7600.0
2016-02-05,4.0,-14.2,2,5,2016,8160.0
2016-02-11,11.8,-9.9,2,11,2016,9060.0
2016-02-12,4.7,1.3,2,12,2016,9260.0
2016-02-15,-2.2,-8.4,2,15,2016,8100.0
2016-02-16,0.1,-8.6,2,16,2016,7000.0
2016-02-17,4.6,-11.9,2,17,2016,6480.0
2016-02-18,7.2,-4.6,2,18,2016,6760.0
2016-02-19,5.2,-2.6,2,19,2016,6500.0
2016-02-22,4.0,-4.4,2,22,2016,6760.0
2016-02-23,6.0,-3.8,2,23,2016,6780.0
2016-02-24,3.1,-8.6,2,24,2016,6980.0
2016-02-25,4.0,-9.7,2,25,2016,6660.0
2016-02-26,6.5,-8.0,2,26,2016,6660.0
2016-03-02,5.3,-5.7,3,2,2016,5520.0
2016-03-03,11.7,-2.2,3,3,2016,5120.0
2016-03-04,18.7,-1.0,3,4,2016,4600.0
2016-03-07,10.5,-0.1,3,7,2016,4040.0
2016-03-08,6.8,-1.9,3,8,2016,3840.0
2016-03-09,8.1,-2.8,3,9,2016,3800.0
2016-03-10,4.5,-5.9,3,10,2016,3800.0
2016-03-11,6.0,-8.1,3,11,2016,3800.0
2016-03-14,9.8,-2.7,3,14,2016,3920.0
2016-03-15,13.2,-5.7,3,15,2016,4100.0
2016-03-16,15.1,-0.7,3,16,2016,4100.0
2016-03-17,16.5,-3.9,3,17,2016,4800.0
2016-03-18,20.1,1.6,3,18,2016,4960.0
2016-03-21,17.4,-1.3,3,21,2016,4400.0
2016-03-22,16.3,-2.2,3,22,2016,3840.0
2016-03-23,12.3,-0.2,3,23,2016,3900.0
2016-03-24,12.9,-4.3,3,24,2016,3960.0
2016-03-25,11.3,-0.3,3,25,2016,3700.0
2016-03-28,17.2,-3.4,3,28,2016,4120.0
2016-03-29,19.0,-0.4,3,29,2016,4020.0
2016-03-30,19.3,1.4,3,30,2016,3920.0
