날짜,최고기온,최저기온,월,일,연도,가격
2020-01-20,5.1,-7.1,1,20,2020,32800.0
2020-01-21,4.1,-10.0,1,21,2020,30400.0
2020-01-22,6.0,-4.0,1,22,2020,30200.0
2020-01-23,11.8,-6.1,1,23,2020,28600.0
2020-01-28,10.6,-2.2,1,28,2020,28750.0
2020-01-29,9.1,-4.7,1,29,2020,26000.0
2020-01-30,8.7,-3.3,1,30,2020,24800.0
2020-01-31,8.6,-2.7,1,31,2020,24200.0
2020-02-03,3.9,-7.3,2,3,2020,28200.0
2020-02-04,3.7,-10.8,2,4,2020,28200.0
2020-02-05,-2.9,-13.9,2,5,2020,29600.0
2020-02-06,0.9,-15.1,2,6,2020,29000.0
2020-02-07,2.5,-11.4,2,7,2020,28200.0
2020-02-10,10.2,-6.3,2,10,2020,25800.0
2020-02-11,13.2,-7.1,2,11,2020,23600.0
2020-02-12,8.1,-0.3,2,12,2020,22200.0
2020-02-13,12.8,-0.3,2,13,2020,22200.0
2020-02-14,14.9,-0.6,2,14,2020,24200.0
2020-02-17,-3.5,-7.0,2,17,2020,26200.0
2020-02-18,2.1,-10.8,2,18,2020,26600.0
2020-02-19,6.4,-9.1,2,19,2020,26200.0
2020-02-20,11.0,-5.8,2,20,2020,25400.0
2020-02-21,9.9,-3.5,2,21,2020,26250.0
2020-02-24,12.4,-2.9,2,24,2020,27000.0
2020-02-25,8.0,0.1,2,25,2020,28250.0
2020-02-26,8.4,-2.2,2,26,2020,30250.0
2020-02-27,10.6,-1.3,2,27,2020,34250.0
2020-02-28,3.9,-2.1,2,28,2020,31750.0
2020-03-02,8.9,-2.4,3,2,2020,32500.0
2020-03-03,10.9,-4.6,3,3,2020,34000.0
2020-03-04,5.8,-1.6,3,4,2020,32250.0
2020-03-05,8.1,-5.9,3,5,2020,32250.0
2020-03-06,10.6,-7.4,3,6,2020,30500.0
2020-03-09,17.6,-2.7,3,9,2020,25600.0
2020-03-10,12.5,2.2,3,10,2020,24000.0
2020-03-11,8.9,-3.5,3,11,2020,24400.0
2020-03-12,12.7,-4.5,3,12,2020,22200.0
2020-03-13,11.6,-3.3,3,13,2020,23000.0
2020-03-16,10.0,-6.0,3,16,2020,24800.0
2020-03-17,6.1,-1.4,3,17,2020,23600.0
2020-03-18,17.0,0.6,3,18,2020,22600.0
2020-03-19,12.4,-1.1,3,19,2020,20000.0
2020-03-20,15.3,-1.7,3,20,2020,19600.0
2020-03-23,18.0,-2.2,3,23,2020,18200.0
2020-03-24,18.8,-2.3,3,24,2020,18200.0
2020-03-25,20.7,-1.2,3,25,2020,18200.0
2020-03-26,21.5,1.0,3,26,2020,16600.0
2020-03-27,16.8,6.8,3,27,2020,16000.0
2020-03-30,18.6,-1.9,3,30,2020,15200.0
2020-03-31,20.6,-1.3,3,31,2020,14000.0
2020-04-01,17.4,1.6,4,1,2020,13000.0
2020-04-02,18.2,-0.8,4,2,2020,13800.0
2020-04-03,19.6,-3.4,4,3,2020,13800.0
2020-04-06,19.1,-3.5,4,6,2020,13600.0
2020-04-07,19.5,-0.7,4,7,2020,13400.0
2020-04-08,15.4,-1.5,4,8,2020,12400.0
2020-04-09,16.4,-3.3,4,9,2020,12400.0
2020-04-10,16.3,1.2,4,10,2020,11200.0
2020-04-13,18.6,-0.8,4,13,2020,10600.0
2020-04-14,23.4,-2.2,4,14,2020,10600.0
2020-04-16,24.0,3.3,4,16,2020,11000.0
2020-04-17,12.7,5.9,4,17,2020,10400.0
2020-04-20,13.7,6.6,4,20,2020,8600.0
2020-04-21,11.3,2.8,4,21,2020,9200.0
2020-04-22,9.9,3.8,4,22,2020,10400.0
2020-04-23,14.7,-1.0,4,23,2020,10600.0
2020-04-24,16.5,-2.4,4,24,2020,10600.0
2020-04-27,18.5,0.8,4,27,2020,9200.0
2020-04-28,21.9,-0.1,4,28,2020,8600.0
2020-04-29,23.1,3.9,4,29,2020,8400.0
2020-05-04,29.3,14.3,5,4,2020,6800.0
2020-05-06,28.6,7.4,5,6,2020,6800.0
2020-05-07,25.8,8.0,5,7,2020,7600.0
2020-05-08,28.4,10.4,5,8,2020,7600.0
2020-05-11,23.1,12.0,5,11,2020,8600.0
2020-05-12,19.2,8.7,5,12,2020,8800.0
2020-05-13,23.9,5.4,5,13,2020,10600.0
2020-05-14,24.9,7.7,5,14,2020,11000.0
2020-05-15,17.6,13.3,5,15,2020,12600.0
2020-05-18,26.8,15.6,5,18,2020,12000.0
2020-05-19,16.1,7.2,5,19,2020,12800.0
2020-05-20,17.0,5.6,5,20,2020,12600.0
2020-05-21,22.1,6.6,5,21,2020,14000.0
2020-05-22,22.7,12.3,5,22,2020,15200.0
2020-05-25,22.9,13.5,5,25,2020,13600.0
2020-05-26,24.2,13.4,5,26,2020,13400.0
2020-05-27,25.2,10.6,5,27,2020,12400.0
2020-05-28,23.5,12.1,5,28,2020,11800.0
2020-05-29,28.6,10.6,5,29,2020,11400.0
2020-06-01,26.6,15.1,6,1,2020,10200.0
2020-06-02,21.6,13.8,6,2,2020,10200.0
2020-06-03,29.2,13.5,6,3,2020,11200.0
2020-06-04,29.6,16.7,6,4,2020,11400.0
2020-06-05,29.8,17.4,6,5,2020,10000.0
2020-06-08,32.6,17.9,6,8,2020,9400.0
2020-06-09,34.3,18.7,6,9,2020,9400.0
2020-06-10,32.5,19.8,6,10,2020,10200.0
2020-06-11,33.2,21.9,6,11,2020,11200.0
2020-06-12,28.9,18.9,6,12,2020,12800.0
2020-06-15,31.2,16.9,6,15,2020,12200.0
2020-06-16,30.2,14.6,6,16,2020,12800.0
2020-06-17,31.2,17.0,6,17,2020,13200.0
2020-06-18,27.3,18.5,6,18,2020,13600.0
2020-06-19,28.9,18.6,6,19,2020,13320.0
2020-06-22,36.0,17.8,6,22,2020,13180.0
2020-06-23,33.1,19.5,6,23,2020,13300.0
2020-06-24,24.9,19.1,6,24,2020,13100.0
2020-06-25,24.0,19.4,6,25,2020,12580.0
2020-06-26,25.9,20.1,6,26,2020,11500.0
2020-06-29,27.0,18.7,6,29,2020,10386.0
2020-06-30,24.1,17.5,6,30,2020,11380.0
2020-07-01,25.7,16.7,7,1,2020,12180.0
2020-07-02,30.4,16.5,7,2,2020,13580.0
2020-07-03,31.9,19.6,7,3,2020,15180.0
2020-07-06,31.6,18.5,7,6,2020,15580.0
2020-07-07,28.6,19.9,7,7,2020,15980.0
2020-07-08,31.8,17.6,7,8,2020,14240.0
2020-07-09,32.8,19.6,7,9,2020,13040.0
2020-07-10,24.9,20.6,7,10,2020,12840.0
2020-07-13,22.3,18.2,7,13,2020,9720.0
2020-07-14,23.9,16.4,7,14,2020,11120.0
2020-07-15,28.7,16.6,7,15,2020,11720.0
2020-07-16,30.6,16.5,7,16,2020,13320.0
2020-07-17,32.5,19.8,7,17,2020,12920.0
2020-07-20,27.5,21.6,7,20,2020,11240.0
2020-07-21,31.8,20.0,7,21,2020,11980.0
2020-07-22,28.5,20.4,7,22,2020,11640.0
2020-07-23,25.0,19.2,7,23,2020,11520.0
2020-07-24,25.7,18.3,7,24,2020,10732.0
2020-07-27,24.2,21.6,7,27,2020,18380.0
2020-07-28,27.5,20.2,7,28,2020,21780.0
2020-07-29,24.0,21.7,7,29,2020,20920.0
2020-07-30,30.7,21.7,7,30,2020,22120.0
2020-07-31,31.1,20.4,7,31,2020,22240.0
2020-08-03,24.6,22.4,8,3,2020,20040.0
2020-08-04,29.8,23.0,8,4,2020,21360.0
2020-08-05,26.3,23.3,8,5,2020,23900.0
2020-08-06,28.6,21.7,8,6,2020,28380.0
2020-08-07,27.7,21.0,8,7,2020,31920.0
2020-08-10,30.1,22.6,8,10,2020,49780.0
2020-08-11,28.4,22.7,8,11,2020,63960.0
2020-08-12,31.5,22.2,8,12,2020,65620.0
2020-08-13,31.1,23.3,8,13,2020,64820.0
2020-08-14,31.1,24.8,8,14,2020,61760.0
2020-08-18,32.6,22.9,8,18,2020,58700.0
2020-08-19,32.6,22.1,8,19,2020,47500.0
2020-08-20,33.2,21.6,8,20,2020,37760.0
2020-08-21,26.9,21.8,8,21,2020,35020.0
2020-08-24,32.1,20.8,8,24,2020,33960.0
2020-08-25,34.2,23.2,8,25,2020,31660.0
2020-08-26,35.3,23.4,8,26,2020,27460.0
2020-08-27,31.8,24.6,8,27,2020,26380.0
2020-08-28,33.6,24.5,8,28,2020,23920.0
2020-08-31,29.1,23.4,8,31,2020,17580.0
2020-09-01,30.9,20.8,9,1,2020,20160.0
2020-09-02,25.2,22.9,9,2,2020,22820.0
2020-09-03,26.6,20.7,9,3,2020,23620.0
2020-09-04,27.5,16.0,9,4,2020,27280.0
2020-09-07,23.4,16.3,9,7,2020,35620.0
2020-09-08,27.0,17.0,9,8,2020,37760.0
2020-09-09,26.2,16.8,9,9,2020,31380.0
2020-09-10,27.1,17.3,9,10,2020,31440.0
2020-09-11,27.4,15.9,9,11,2020,32000.0
2020-09-14,25.9,15.3,9,14,2020,29800.0
2020-09-15,27.7,16.0,9,15,2020,31460.0
2020-09-16,24.4,19.2,9,16,2020,31740.0
2020-09-17,23.9,14.9,9,17,2020,30000.0
2020-09-18,25.7,11.7,9,18,2020,30060.0
2020-09-21,24.4,7.3,9,21,2020,31260.0
2020-09-22,25.1,8.0,9,22,2020,30060.0
2020-09-23,21.9,9.2,9,23,2020,31460.0
2020-09-24,24.0,11.9,9,24,2020,33140.0
2020-09-25,22.8,11.8,9,25,2020,31540.0
2020-09-28,25.8,10.1,9,28,2020,28800.0
2020-09-29,22.9,10.3,9,29,2020,28000.0
2020-10-05,18.8,2.7,10,5,2020,14360.0
2020-10-06,20.4,2.8,10,6,2020,12500.0
2020-10-07,22.1,5.0,10,7,2020,12240.0
2020-10-08,22.5,4.6,10,8,2020,11240.0
2020-10-12,21.9,8.3,10,12,2020,8896.0
2020-10-13,19.1,5.6,10,13,2020,8696.0
2020-10-14,19.8,2.8,10,14,2020,9164.0
2020-10-15,18.1,0.8,10,15,2020,7964.0
2020-10-16,11.8,2.3,10,16,2020,9552.0
2020-10-19,20.6,3.3,10,19,2020,11352.0
2020-10-20,21.9,3.0,10,20,2020,11740.0
2020-10-21,15.7,4.6,10,21,2020,11940.0
2020-10-22,19.7,3.0,10,22,2020,11740.0
2020-10-23,14.3,-0.6,10,23,2020,11012.0
2020-10-26,19.2,-0.4,10,26,2020,11740.0
2020-10-27,19.2,2.5,10,27,2020,12400.0
2020-10-28,20.8,2.2,10,28,2020,11740.0
2020-10-29,17.4,-2.1,10,29,2020,11940.0
2020-10-30,18.6,-1.4,10,30,2020,11660.0
2020-11-02,15.9,2.6,11,2,2020,10812.0
2020-11-03,8.4,-3.2,11,3,2020,10552.0
2020-11-04,11.0,-6.5,11,4,2020,12540.0
2020-11-05,15.3,-3.5,11,5,2020,13340.0
2020-11-06,16.9,6.0,11,6,2020,13740.0
2020-11-09,10.9,-5.6,11,9,2020,12740.0
2020-11-10,13.1,-5.0,11,10,2020,12800.0
2020-11-11,15.6,-3.6,11,11,2020,11740.0
2020-11-12,17.1,-3.4,11,12,2020,12540.0
2020-11-13,18.1,1.2,11,13,2020,13140.0
2020-11-16,18.3,0.0,11,16,2020,13140.0
2020-11-17,17.3,1.8,11,17,2020,13000.0
2020-11-18,15.5,11.2,11,18,2020,12400.0
2020-11-19,19.6,8.5,11,19,2020,10872.0
2020-11-20,8.6,-0.1,11,20,2020,10872.0
2020-11-23,6.4,-3.3,11,23,2020,11940.0
2020-11-24,6.0,-3.8,11,24,2020,13860.0
2020-11-25,8.5,-3.7,11,25,2020,14560.0
2020-11-26,9.6,-2.8,11,26,2020,15160.0
2020-11-27,8.0,-3.2,11,27,2020,14100.0
2020-11-30,4.4,-8.5,11,30,2020,15160.0
2020-12-01,5.7,-8.5,12,1,2020,16360.0
2020-12-02,5.8,-4.1,12,2,2020,17300.0
2020-12-03,6.0,-6.7,12,3,2020,17960.0
2020-12-07,7.5,-5.3,12,7,2020,20640.0
2020-12-08,4.4,-8.5,12,8,2020,20160.0
2020-12-09,4.5,-9.7,12,9,2020,21060.0
2020-12-10,7.2,-3.2,12,10,2020,19660.0
2020-12-11,7.2,-4.5,12,11,2020,19200.0
2020-12-14,-5.7,-16.3,12,14,2020,20140.0
2020-12-15,-5.0,-18.6,12,15,2020,21740.0
2020-12-16,-3.5,-19.3,12,16,2020,21460.0
2020-12-17,-2.6,-18.8,12,17,2020,20060.0
2020-12-18,2.4,-8.1,12,18,2020,20060.0
2020-12-21,3.1,-14.6,12,21,2020,20860.0
2020-12-22,3.0,-10.7,12,22,2020,21940.0
2020-12-23,4.7,-8.6,12,23,2020,22260.0
2020-12-24,5.7,-4.6,12,24,2020,22060.0
2020-12-28,10.6,-2.9,12,28,2020,23780.0
2020-12-29,1.9,-4.3,12,29,2020,23980.0
2020-12-30,-2.4,-14.0,12,30,2020,24940.0
2020-12-31,-4.4,-16.7,12,31,2020,25080.0
2021-01-04,-0.2,-15.2,1,4,2021,26080.0
2021-01-05,-1.8,-14.4,1,5,2021,27380.0
2021-01-06,-3.6,-18.1,1,6,2021,30980.0
2021-01-07,-7.5,-20.9,1,7,2021,34440.0
2021-01-08,-10.6,-23.8,1,8,2021,33380.0
2021-01-11,-5.7,-17.5,1,11,2021,31380.0
2021-01-12,-2.7,-17.1,1,12,2021,32380.0
2021-01-13,5.7,-7.5,1,13,2021,33180.0
2021-01-14,6.2,-10.1,1,14,2021,33580.0
2021-01-15,7.9,-7.7,1,15,2021,33980.0
2021-01-18,-1.1,-15.0,1,18,2021,36980.0
2021-01-19,-2.9,-19.4,1,19,2021,35080.0
2021-01-20,3.2,-16.8,1,20,2021,33740.0
2021-01-21,3.8,-6.5,1,21,2021,32800.0
2021-01-22,5.2,0.6,1,22,2021,32740.0
2021-01-25,12.3,-3.9,1,25,2021,34100.0
2021-01-26,4.4,-0.5,1,26,2021,35100.0
2021-01-27,7.4,-4.0,1,27,2021,35980.0
2021-01-28,0.0,-9.5,1,28,2021,35500.0
2021-01-29,-4.0,-14.9,1,29,2021,34700.0
2021-02-01,10.8,0.2,2,1,2021,38840.0
2021-02-02,0.6,-7.7,2,2,2021,37640.0
2021-02-03,1.1,-12.9,2,3,2021,36240.0
2021-02-04,-0.4,-15.8,2,4,2021,36980.0
2021-02-05,4.4,-9.5,2,5,2021,38900.0
2021-02-08,1.0,-8.1,2,8,2021,39480.0
2021-02-09,5.1,-10.6,2,9,2021,37740.0
2021-02-10,7.2,-7.4,2,10,2021,34680.0
2021-02-15,5.5,-5.0,2,15,2021,31640.0
2021-02-16,-0.7,-9.4,2,16,2021,28920.0
2021-02-17,-4.8,-11.7,2,17,2021,26720.0
2021-02-18,-0.9,-14.8,2,18,2021,26720.0
2021-02-19,6.8,-12.1,2,19,2021,25260.0
2021-02-22,16.5,-1.2,2,22,2021,22980.0
2021-02-23,6.6,-6.9,2,23,2021,22780.0
2021-02-24,10.8,-8.7,2,24,2021,24320.0
2021-02-25,6.4,-6.1,2,25,2021,23120.0
2021-02-26,13.2,-7.6,2,26,2021,23120.0
2021-03-02,4.7,-3.4,3,2,2021,24120.0
2021-03-03,7.7,-4.5,3,3,2021,25780.0
2021-03-04,11.0,-1.9,3,4,2021,31920.0
2021-03-05,15.8,-2.2,3,5,2021,33380.0
2021-03-08,14.0,-4.1,3,8,2021,29380.0
2021-03-09,14.5,-3.6,3,9,2021,28980.0
2021-03-10,16.9,-3.4,3,10,2021,27120.0
2021-03-11,17.6,-2.1,3,11,2021,28380.0
2021-03-12,13.0,5.1,3,12,2021,28380.0
2021-03-15,15.6,-0.7,3,15,2021,26180.0
2021-03-16,15.8,2.4,3,16,2021,27060.0
2021-03-17,18.5,-2.9,3,17,2021,27060.0
2021-03-18,18.6,-1.6,3,18,2021,26060.0
2021-03-19,19.8,7.6,3,19,2021,24440.0
2021-03-22,11.6,-2.6,3,22,2021,21720.0
2021-03-23,17.2,-3.3,3,23,2021,19520.0
2021-03-24,17.1,-1.1,3,24,2021,18860.0
2021-03-25,20.6,0.1,3,25,2021,18860.0
2021-03-26,22.1,0.2,3,26,2021,17660.0
2021-03-29,16.1,3.5,3,29,2021,16260.0
2021-03-30,19.6,-1.1,3,30,2021,16920.0
2021-03-31,23.2,-0.2,3,31,2021,16460.0
2021-04-01,22.3,3.5,4,1,2021,16180.0
2021-04-02,24.6,8.0,4,2,2021,17360.0
2021-04-05,19.0,-0.7,4,5,2021,16220.0
2021-04-06,20.6,4.1,4,6,2021,16260.0
2021-04-07,20.7,1.9,4,7,2021,17520.0
2021-04-08,18.9,1.4,4,8,2021,18660.0
2021-04-09,18.0,2.2,4,9,2021,18920.0
2021-04-12,19.2,9.1,4,12,2021,16180.0
2021-04-13,16.2,7.6,4,13,2021,15060.0
2021-04-14,16.0,0.2,4,14,2021,14460.0
2021-04-15,19.1,0.9,4,15,2021,14660.0
2021-04-16,15.8,4.6,4,16,2021,14720.0
2021-04-19,22.1,1.2,4,19,2021,15460.0
2021-04-20,25.6,3.3,4,20,2021,13980.0
2021-04-21,29.4,6.0,4,21,2021,13920.0
2021-04-22,27.8,11.8,4,22,2021,13260.0
2021-04-23,20.4,13.9,4,23,2021,14060.0
2021-04-26,22.1,3.1,4,26,2021,11320.0
2021-04-27,19.6,8.6,4,27,2021,11320.0
2021-04-28,19.7,7.6,4,28,2021,10060.0
2021-04-29,17.2,5.6,4,29,2021,10120.0
2021-04-30,13.8,7.1,4,30,2021,9920.0
2021-05-03,21.3,4.0,5,3,2021,10660.0
2021-05-04,13.1,7.2,5,4,2021,10380.0
2021-05-06,23.7,2.4,5,6,2021,11520.0
2021-05-07,19.3,6.6,5,7,2021,11220.0
2021-05-10,16.6,6.0,5,10,2021,11020.0
2021-05-11,27.7,4.6,5,11,2021,11220.0
2021-05-12,27.9,8.3,5,12,2021,10380.0
2021-05-13,30.7,10.5,5,13,2021,11580.0
2021-05-14,30.9,13.8,5,14,2021,12460.0
2021-05-17,17.0,11.2,5,17,2021,11380.0
2021-05-18,24.7,10.9,5,18,2021,11060.0
2021-05-20,22.7,13.2,5,20,2021,15520.0
2021-05-21,18.5,12.3,5,21,2021,18060.0
2021-05-24,26.1,12.6,5,24,2021,24320.0
2021-05-25,17.6,9.3,5,25,2021,23920.0
2021-05-26,24.3,7.8,5,26,2021,26120.0
2021-05-27,16.8,13.1,5,27,2021,27720.0
2021-05-28,18.7,11.4,5,28,2021,30260.0
2021-05-31,23.8,15.1,5,31,2021,24580.0
2021-06-01,23.5,15.8,6,1,2021,20520.0
2021-06-02,29.7,15.0,6,2,2021,16340.0
2021-06-03,23.2,14.3,6,3,2021,14760.0
2021-06-04,25.2,12.2,6,4,2021,12800.0
2021-06-07,25.6,16.9,6,7,2021,11880.0
2021-06-08,27.8,17.3,6,8,2021,11420.0
2021-06-09,32.3,15.1,6,9,2021,11280.0
2021-06-10,30.3,18.1,6,10,2021,10760.0
2021-06-11,25.4,19.0,6,11,2021,11760.0
2021-06-14,32.0,16.6,6,14,2021,10880.0
2021-06-15,26.0,19.1,6,15,2021,11420.0
2021-06-16,27.3,18.3,6,16,2021,11780.0
2021-06-17,23.8,16.1,6,17,2021,17020.0
2021-06-18,25.5,19.5,6,18,2021,24960.0
2021-06-21,29.0,17.7,6,21,2021,17560.0
2021-06-22,24.7,16.3,6,22,2021,13480.0
2021-06-23,26.9,15.0,6,23,2021,12280.0
2021-06-24,28.8,17.1,6,24,2021,13080.0
2021-06-25,30.2,17.6,6,25,2021,12280.0
2021-06-28,28.3,19.5,6,28,2021,11220.0
2021-06-29,29.3,19.9,6,29,2021,10160.0
2021-06-30,27.9,21.1,6,30,2021,9426.0
2021-07-01,32.1,20.0,7,1,2021,9366.0
2021-07-02,30.8,20.5,7,2,2021,9426.0
2021-07-05,27.4,20.5,7,5,2021,11160.0
2021-07-06,30.7,19.5,7,6,2021,11960.0
2021-07-07,30.4,21.6,7,7,2021,10760.0
2021-07-08,33.2,21.4,7,8,2021,10220.0
2021-07-09,31.1,20.7,7,9,2021,9498.0
2021-07-12,33.0,23.2,7,12,2021,8432.0
2021-07-13,34.3,23.2,7,13,2021,7272.0
2021-07-14,35.0,24.1,7,14,2021,7390.0
2021-07-15,35.6,22.1,7,15,2021,7348.0
2021-07-16,35.6,21.6,7,16,2021,8632.0
2021-07-19,32.4,22.5,7,19,2021,7466.0
2021-07-20,35.3,21.9,7,20,2021,7932.0
2021-07-21,36.4,23.2,7,21,2021,8332.0
2021-07-22,35.7,21.4,7,22,2021,8666.0
2021-07-23,36.0,22.0,7,23,2021,7182.0
2021-07-26,35.4,24.5,7,26,2021,7322.0
2021-07-27,36.9,24.3,7,27,2021,9386.0
2021-07-28,36.2,23.0,7,28,2021,10806.0
2021-07-29,34.2,22.7,7,29,2021,9926.0
2021-07-30,35.2,24.5,7,30,2021,8926.0
2021-08-02,30.8,24.3,8,2,2021,9166.0
2021-08-03,33.0,23.8,8,3,2021,10550.0
2021-08-04,33.6,24.3,8,4,2021,11080.0
2021-08-05,33.8,22.8,8,5,2021,14300.0
2021-08-06,34.9,24.1,8,6,2021,17720.0
2021-08-09,32.1,22.0,8,9,2021,15780.0
2021-08-10,31.4,19.5,8,10,2021,17160.0
2021-08-11,32.3,20.4,8,11,2021,20920.0
2021-08-12,31.0,20.3,8,12,2021,20680.0
2021-08-13,30.4,21.0,8,13,2021,21520.0
2021-08-17,30.4,18.1,8,17,2021,17260.0
2021-08-18,29.2,18.1,8,18,2021,17320.0
2021-08-19,31.0,15.3,8,19,2021,18360.0
2021-08-20,31.5,19.0,8,20,2021,19780.0
2021-08-23,23.6,18.6,8,23,2021,21420.0
2021-08-24,24.4,20.6,8,24,2021,21960.0
2021-08-25,27.4,21.8,8,25,2021,21460.0
2021-08-26,28.1,20.5,8,26,2021,21960.0
2021-08-27,23.4,18.9,8,27,2021,21880.0
2021-08-30,28.6,18.3,8,30,2021,22520.0
2021-08-31,23.0,17.8,8,31,2021,24400.0
2021-09-01,24.6,17.9,9,1,2021,28840.0
2021-09-02,28.7,18.3,9,2,2021,36780.0
2021-09-03,28.6,15.5,9,3,2021,37860.0
2021-09-06,26.7,15.3,9,6,2021,41380.0
2021-09-07,20.1,17.2,9,7,2021,41440.0
2021-09-08,28.5,16.7,9,8,2021,37320.0
2021-09-09,28.5,15.2,9,9,2021,32680.0
2021-09-10,28.5,16.0,9,10,2021,34660.0
2021-09-13,30.3,15.7,9,13,2021,26060.0
2021-09-14,29.7,15.7,9,14,2021,25700.0
2021-09-15,27.3,13.6,9,15,2021,27920.0
2021-09-16,28.1,12.8,9,16,2021,27120.0
2021-09-17,27.0,17.7,9,17,2021,28460.0
2021-09-23,24.0,13.7,9,23,2021,28460.0
2021-09-24,26.4,14.4,9,24,2021,10323.0
2021-09-27,24.8,14.6,9,27,2021,8848.0
2021-09-28,25.4,15.5,9,28,2021,9998.0
2021-09-29,22.1,15.6,9,29,2021,9806.0
2021-09-30,26.5,14.4,9,30,2021,9666.0
2021-10-01,27.2,14.6,10,1,2021,9666.0
2021-10-05,27.4,17.1,10,5,2021,11786.0
2021-10-06,19.9,16.5,10,6,2021,12160.0
2021-10-07,21.6,16.3,10,7,2021,13060.0
2021-10-08,20.0,15.4,10,8,2021,13960.0
2021-10-12,21.0,11.9,10,12,2021,17080.0
2021-10-13,24.4,9.5,10,13,2021,19760.0
2021-10-14,24.4,14.2,10,14,2021,21600.0
2021-10-15,21.9,15.8,10,15,2021,24220.0
2021-10-18,13.7,-1.7,10,18,2021,25020.0
2021-10-19,16.0,5.5,10,19,2021,33720.0
2021-10-20,15.3,0.7,10,20,2021,34600.0
2021-10-21,15.3,0.6,10,21,2021,33320.0
2021-10-22,17.5,0.4,10,22,2021,35320.0
2021-10-25,17.7,1.2,10,25,2021,34120.0
2021-10-26,17.8,2.1,10,26,2021,35320.0
2021-10-27,18.6,2.7,10,27,2021,33240.0
2021-10-28,20.3,0.5,10,28,2021,33780.0
2021-10-29,19.6,0.9,10,29,2021,33200.0
2021-11-01,18.1,4.2,11,1,2021,24160.0
2021-11-02,16.7,2.5,11,2,2021,23820.0
2021-11-03,18.3,4.2,11,3,2021,22260.0
2021-11-04,17.0,1.7,11,4,2021,22900.0
2021-11-05,18.4,3.0,11,5,2021,25740.0
2021-11-08,12.0,4.8,11,8,2021,22360.0
2021-11-09,7.4,0.8,11,9,2021,22380.0
2021-11-10,6.9,0.0,11,10,2021,22580.0
2021-11-11,9.6,-2.2,11,11,2021,21060.0
2021-11-12,8.8,-4.0,11,12,2021,20700.0
2021-11-15,15.0,-1.5,11,15,2021,22600.0
2021-11-16,14.7,-1.7,11,16,2021,22700.0
2021-11-17,12.3,-3.8,11,17,2021,21840.0
2021-11-18,12.8,0.4,11,18,2021,21700.0
2021-11-19,17.8,4.2,11,19,2021,21300.0
2021-11-22,9.4,-0.3,11,22,2021,20140.0
2021-11-23,3.3,-6.4,11,23,2021,20100.0
2021-11-24,8.8,-6.0,11,24,2021,20160.0
2021-11-25,10.2,-3.7,11,25,2021,20600.0
2021-11-26,8.7,-6.5,11,26,2021,19700.0
2021-11-29,10.5,-4.7,11,29,2021,20400.0
2021-11-30,6.4,0.0,11,30,2021,21160.0
2021-12-01,1.3,-6.6,12,1,2021,21360.0
2021-12-02,2.1,-9.0,12,2,2021,22500.0
2021-12-06,9.1,-6.3,12,6,2021,23700.0
2021-12-07,11.5,-4.1,12,7,2021,25840.0
2021-12-08,6.8,-3.4,12,8,2021,24700.0
2021-12-09,3.8,-2.4,12,9,2021,24160.0
2021-12-10,5.1,-1.6,12,10,2021,24960.0
2021-12-13,2.1,-10.1,12,13,2021,23900.0
2021-12-14,4.9,-7.3,12,14,2021,24500.0
2021-12-15,9.3,-0.1,12,15,2021,24040.0
2021-12-16,7.0,-0.4,12,16,2021,25060.0
2021-12-17,3.2,-11.5,12,17,2021,26860.0
2021-12-20,9.9,-6.5,12,20,2021,29820.0
2021-12-21,11.6,-4.2,12,21,2021,28000.0
2021-12-22,8.2,-7.3,12,22,2021,27340.0
2021-12-23,6.6,-7.4,12,23,2021,29000.0
2021-12-24,3.5,-4.1,12,24,2021,29140.0
2021-12-27,-4.2,-16.7,12,27,2021,29000.0
2021-12-28,-1.4,-13.1,12,28,2021,30060.0
2021-12-29,3.9,-8.0,12,29,2021,29960.0
2021-12-30,0.1,-10.3,12,30,2021,31160.0
2021-12-31,-2.5,-13.8,12,31,2021,29860.0
2022-01-03,1.9,-14.3,1,3,2022,31400.0
2022-01-04,2.5,-11.2,1,4,2022,30060.0
2022-01-05,1.9,-13.9,1,5,2022,29960.0
2022-01-06,4.7,-12.3,1,6,2022,28900.0
2022-01-07,4.3,-13.3,1,7,2022,29760.0
2022-01-10,2.8,-8.7,1,10,2022,29760.0
2022-01-11,0.1,-12.8,1,11,2022,31360.0
2022-01-12,-2.5,-16.8,1,12,2022,32700.0
2022-01-13,-2.8,-15.4,1,13,2022,32100.0
2022-01-14,-0.9,-17.1,1,14,2022,33200.0
2022-01-17,-0.4,-16.1,1,17,2022,36940.0
2022-01-18,0.3,-16.1,1,18,2022,39400.0
2022-01-19,-3.7,-13.5,1,19,2022,37160.0
2022-01-20,1.4,-17.5,1,20,2022,37860.0
2022-01-21,3.7,-15.8,1,21,2022,38400.0
2022-01-24,6.2,-2.1,1,24,2022,35900.0
2022-01-25,1.9,-1.1,1,25,2022,37100.0
2022-01-26,7.1,-6.0,1,26,2022,34840.0
2022-01-27,5.5,-9.6,1,27,2022,35660.0
2022-01-28,3.5,-12.4,1,28,2022,36100.0
2022-02-03,1.9,-13.8,2,3,2022,35300.0
2022-02-04,-0.2,-14.8,2,4,2022,32740.0
2022-02-07,1.9,-14.5,2,7,2022,28200.0
2022-02-08,6.7,-12.1,2,8,2022,26140.0
