날짜,최고기온,최저기온,증감치,월,일,연도,가격
2019-01-18,10.9,1.4,-60.0,1,18,2019,1190.0
2019-01-22,11.3,1.7,0.0,1,22,2019,1190.0
2019-01-23,12.7,2.2,-40.0,1,23,2019,1150.0
2019-01-24,10.6,-0.9,0.0,1,24,2019,1150.0
2019-01-25,11.0,-0.5,-20.0,1,25,2019,1130.0
2019-01-29,10.1,0.5,0.0,1,29,2019,1160.0
2019-01-30,11.9,5.1,20.0,1,30,2019,1180.0
2019-01-31,6.1,1.5,20.0,1,31,2019,1200.0
2019-02-01,7.0,1.7,0.0,2,1,2019,1200.0
2019-02-08,6.5,-0.5,-40.0,2,8,2019,1160.0
2019-02-12,9.2,-0.5,-30.0,2,12,2019,1070.0
2019-02-13,8.9,1.5,0.0,2,13,2019,1070.0
2019-02-14,8.4,-0.2,-10.0,2,14,2019,1060.0
2019-02-15,6.8,0.2,0.0,2,15,2019,1060.0
2019-02-19,12.8,2.5,-30.0,2,19,2019,1050.0
2019-02-20,10.0,1.6,0.0,2,20,2019,1050.0
2019-02-21,9.4,4.1,0.0,2,21,2019,1050.0
2019-02-22,10.4,4.3,20.0,2,22,2019,1070.0
2019-02-26,13.1,0.9,0.0,2,26,2019,1030.0
2019-02-27,11.5,6.6,20.0,2,27,2019,1050.0
2019-02-28,14.2,3.2,-30.0,2,28,2019,1020.0
2019-03-05,14.0,2.2,-30.0,3,5,2019,970.0
2019-03-06,13.4,6.5,30.0,3,6,2019,1000.0
2019-03-07,10.0,3.6,-30.0,3,7,2019,970.0
2019-03-08,14.1,0.3,0.0,3,8,2019,970.0
2019-03-12,15.0,1.8,-10.0,3,12,2019,1000.0
2019-03-13,12.0,0.1,0.0,3,13,2019,1000.0
2019-03-14,15.3,3.0,-60.0,3,14,2019,940.0
2019-03-15,15.0,4.2,-10.0,3,15,2019,930.0
2019-03-19,16.9,4.8,40.0,3,19,2019,970.0
2019-03-20,18.2,5.3,-90.0,3,20,2019,880.0
2019-03-21,17.6,5.7,10.0,3,21,2019,890.0
2019-03-22,10.6,3.0,50.0,3,22,2019,940.0
2019-03-26,18.6,7.8,10.0,3,26,2019,1020.0
2019-03-27,20.4,12.4,20.0,3,27,2019,1040.0
2019-03-28,17.4,11.3,0.0,3,28,2019,1040.0
2019-03-29,21.1,8.4,0.0,3,29,2019,1040.0
2019-04-02,14.3,4.7,-20.0,4,2,2019,1040.0
2019-04-03,14.8,2.7,40.0,4,3,2019,1080.0
2019-04-04,15.4,0.4,10.0,4,4,2019,1090.0
2019-04-05,18.8,9.7,50.0,4,5,2019,1140.0
2019-04-09,20.7,9.0,20.0,4,9,2019,1150.0
2019-04-10,14.0,7.9,-40.0,4,10,2019,1110.0
2019-04-11,12.3,8.1,-10.0,4,11,2019,1100.0
2019-04-12,16.7,5.3,30.0,4,12,2019,1130.0
2019-04-16,23.0,5.5,10.0,4,16,2019,1150.0
2019-04-17,19.7,8.9,0.0,4,17,2019,1150.0
2019-04-18,25.1,7.5,0.0,4,18,2019,1150.0
2019-04-19,23.0,9.9,20.0,4,19,2019,1170.0
2019-04-23,26.7,15.7,210.0,4,23,2019,1440.0
2019-04-24,20.1,14.4,60.0,4,24,2019,1500.0
2019-04-25,19.2,13.1,70.0,4,25,2019,1570.0
2019-04-26,14.1,9.5,20.0,4,26,2019,1590.0
2019-04-30,18.3,13.2,-20.0,4,30,2019,1570.0
2019-05-03,24.2,9.6,-20.0,5,3,2019,1480.0
2019-05-08,21.4,6.4,-40.0,5,8,2019,1390.0
2019-05-09,21.6,10.4,-30.0,5,9,2019,1360.0
2019-05-10,24.2,9.1,0.0,5,10,2019,1360.0
2019-05-14,24.8,15.9,0.0,5,14,2019,1340.0
2019-05-15,27.0,13.4,0.0,5,15,2019,1340.0
2019-05-16,28.0,15.0,-20.0,5,16,2019,1320.0
2019-05-17,26.0,16.3,20.0,5,17,2019,1340.0
2019-05-21,28.0,9.2,0.0,5,21,2019,1340.0
2019-05-22,27.0,17.4,0.0,5,22,2019,1340.0
2019-05-23,29.7,20.2,-20.0,5,23,2019,1320.0
2019-05-24,31.8,22.9,0.0,5,24,2019,1320.0
2019-05-28,22.2,12.0,-20.0,5,28,2019,1310.0
2019-05-29,28.7,13.9,-10.0,5,29,2019,1300.0
2019-05-30,28.8,14.5,0.0,5,30,2019,1300.0
2019-05-31,21.4,13.3,0.0,5,31,2019,1300.0
2019-06-04,30.4,15.6,20.0,6,4,2019,1280.0
2019-06-05,27.4,17.7,0.0,6,5,2019,1280.0
2019-06-11,26.5,14.5,0.0,6,11,2019,1300.0
2019-06-12,24.4,13.9,70.0,6,12,2019,1370.0
2019-06-13,26.6,14.4,60.0,6,13,2019,1430.0
2019-06-14,21.4,16.1,0.0,6,14,2019,1430.0
2019-06-18,24.5,18.2,0.0,6,18,2019,1430.0
2019-06-19,25.3,17.9,-20.0,6,19,2019,1410.0
2019-06-20,27.5,16.7,-30.0,6,20,2019,1380.0
2019-06-21,27.3,17.7,0.0,6,21,2019,1380.0
2019-06-25,30.9,16.7,0.0,6,25,2019,1380.0
2019-06-26,26.3,18.2,-70.0,6,26,2019,1310.0
2019-06-27,26.1,19.9,0.0,6,27,2019,1310.0
2019-06-28,28.0,18.0,0.0,6,28,2019,1310.0
2019-07-02,27.0,-40.0,-30.0,7,2,2019,1280.0
2019-07-03,26.1,18.8,30.0,7,3,2019,1310.0
2019-07-04,28.0,16.7,0.0,7,4,2019,1310.0
2019-07-05,29.3,17.6,0.0,7,5,2019,1310.0
2019-07-09,23.8,19.8,0.0,7,9,2019,1290.0
2019-07-10,21.8,19.5,0.0,7,10,2019,1290.0
2019-07-11,25.1,19.6,0.0,7,11,2019,1290.0
2019-07-12,27.5,19.3,0.0,7,12,2019,1290.0
2019-07-16,29.9,19.6,-20.0,7,16,2019,1280.0
2019-07-17,30.6,19.4,0.0,7,17,2019,1280.0
2019-07-18,27.5,22.0,-80.0,7,18,2019,1200.0
2019-07-19,26.2,22.3,0.0,7,19,2019,1200.0
2019-07-23,31.6,23.6,-50.0,7,23,2019,1170.0
2019-07-24,31.4,25.9,10.0,7,24,2019,1180.0
2019-07-25,33.0,24.9,-40.0,7,25,2019,1140.0
2019-07-26,32.9,24.3,0.0,7,26,2019,1140.0
2019-07-30,33.6,27.2,0.0,7,30,2019,1150.0
2019-07-31,34.2,25.6,10.0,7,31,2019,1160.0
2019-08-01,33.2,24.1,0.0,8,1,2019,1160.0
2019-08-02,33.0,23.9,20.0,8,2,2019,1180.0
2019-08-06,33.7,24.7,-20.0,8,6,2019,1130.0
2019-08-07,32.7,24.1,10.0,8,7,2019,1140.0
2019-08-08,33.2,25.4,0.0,8,8,2019,1140.0
2019-08-09,34.3,23.9,0.0,8,9,2019,1140.0
2019-08-13,33.1,24.2,-10.0,8,13,2019,1210.0
2019-08-14,31.1,25.1,0.0,8,14,2019,1210.0
2019-08-20,31.0,22.8,0.0,8,20,2019,1310.0
2019-08-21,0.0,0.0,-10.0,8,21,2019,1300.0
2019-08-22,0.0,0.0,50.0,8,22,2019,1350.0
2019-08-23,0.0,0.0,0.0,8,23,2019,1350.0
2019-08-27,0.0,0.0,0.0,8,27,2019,1350.0
2019-08-28,0.0,0.0,-50.0,8,28,2019,1300.0
2019-08-29,0.0,0.0,-20.0,8,29,2019,1280.0
2019-08-30,28.9,19.5,-10.0,8,30,2019,1270.0
2019-09-03,28.0,20.9,90.0,9,3,2019,1390.0
2019-09-04,28.6,21.6,130.0,9,4,2019,1520.0
2019-09-05,31.9,21.4,50.0,9,5,2019,1570.0
2019-09-06,28.1,22.3,0.0,9,6,2019,1570.0
2019-09-10,32.6,23.3,80.0,9,10,2019,1650.0
2019-09-11,31.1,22.5,100.0,9,11,2019,1750.0
2019-09-17,26.4,19.5,0.0,9,17,2019,1620.0
2019-09-18,27.9,16.1,-80.0,9,18,2019,1540.0
2019-09-19,26.7,16.2,-40.0,9,19,2019,1500.0
2019-09-20,26.2,19.0,0.0,9,20,2019,1500.0
2019-09-24,25.8,14.5,0.0,9,24,2019,1640.0
2019-09-25,26.4,15.2,-20.0,9,25,2019,1620.0
2019-09-26,27.9,18.6,40.0,9,26,2019,1660.0
2019-09-27,27.6,18.1,-40.0,9,27,2019,1620.0
2019-10-01,25.9,19.5,20.0,10,1,2019,1690.0
2019-10-02,27.9,19.6,10.0,10,2,2019,1700.0
2019-10-08,24.0,13.3,140.0,10,8,2019,2160.0
2019-10-11,0.0,0.0,0.0,10,11,2019,2250.0
2019-10-15,21.4,12.9,80.0,10,15,2019,2370.0
2019-10-16,22.3,14.3,0.0,10,16,2019,2370.0
2019-10-17,22.9,14.3,20.0,10,17,2019,2390.0
2019-10-18,18.7,16.7,100.0,10,18,2019,2490.0
2019-10-22,23.4,16.2,50.0,10,22,2019,2800.0
2019-10-23,22.0,17.7,20.0,10,23,2019,2820.0
2019-10-24,23.2,14.3,0.0,10,24,2019,2820.0
2019-10-25,24.2,13.7,0.0,10,25,2019,2820.0
2019-10-29,21.2,10.1,-40.0,10,29,2019,2760.0
2019-10-30,20.1,10.0,20.0,10,30,2019,2780.0
2019-10-31,22.3,8.6,-20.0,10,31,2019,2760.0
2019-11-01,23.8,10.3,0.0,11,1,2019,2760.0
2019-11-05,21.2,10.9,-60.0,11,5,2019,2680.0
2019-11-06,21.0,9.5,-90.0,11,6,2019,2590.0
2019-11-07,19.3,10.8,20.0,11,7,2019,2610.0
2019-11-08,18.1,7.8,-20.0,11,8,2019,2590.0
2019-11-12,19.1,8.5,0.0,11,12,2019,2620.0
2019-11-13,18.7,8.0,-30.0,11,13,2019,2590.0
2019-11-14,13.6,3.1,0.0,11,14,2019,2590.0
2019-11-15,19.1,3.1,-150.0,11,15,2019,2440.0
2019-11-19,11.3,7.9,0.0,11,19,2019,2520.0
2019-11-20,13.1,5.9,-100.0,11,20,2019,2420.0
2019-11-21,17.2,6.5,-50.0,11,21,2019,2370.0
2019-11-22,22.3,7.9,0.0,11,22,2019,2370.0
2019-11-26,15.1,8.4,0.0,11,26,2019,2370.0
2019-11-27,13.1,6.5,0.0,11,27,2019,2370.0
2019-11-28,12.1,6.6,-60.0,11,28,2019,2310.0
2019-11-29,12.6,5.2,0.0,11,29,2019,2310.0
2019-12-03,9.6,5.9,0.0,12,3,2019,2220.0
2019-12-04,14.6,4.9,0.0,12,4,2019,2220.0
2019-12-05,10.6,4.3,0.0,12,5,2019,2220.0
2019-12-10,18.7,9.5,0.0,12,10,2019,2200.0
2019-12-11,17.8,7.8,0.0,12,11,2019,2200.0
2019-12-12,11.2,3.0,-30.0,12,12,2019,2170.0
2019-12-13,14.1,2.2,-100.0,12,13,2019,2070.0
2019-12-17,17.0,8.9,-20.0,12,17,2019,2050.0
2019-12-18,11.2,5.7,0.0,12,18,2019,2050.0
2019-12-19,8.0,5.3,0.0,12,19,2019,2050.0
2019-12-20,10.4,3.7,0.0,12,20,2019,2050.0
2019-12-24,13.2,3.8,-20.0,12,24,2019,1970.0
2019-12-27,6.1,4.0,0.0,12,27,2019,2050.0
2019-12-31,4.7,0.3,0.0,12,31,2019,2050.0
2020-01-03,10.8,3.4,30.0,1,3,2020,2070.0
2020-01-07,20.4,11.4,0.0,1,7,2020,2120.0
2020-01-08,11.6,5.3,-10.0,1,8,2020,2110.0
2020-01-09,7.4,4.3,-60.0,1,9,2020,2050.0
2020-01-10,12.6,2.0,-60.0,1,10,2020,1990.0
2020-01-14,5.8,1.5,0.0,1,14,2020,2030.0
2020-01-15,8.4,2.1,0.0,1,15,2020,2030.0
2020-01-16,8.9,2.2,-20.0,1,16,2020,2010.0
2020-01-17,10.1,3.3,0.0,1,17,2020,2010.0
2020-01-21,10.8,1.2,0.0,1,21,2020,1970.0
2020-01-22,13.4,6.8,-40.0,1,22,2020,1930.0
2020-01-23,12.5,8.1,0.0,1,23,2020,1930.0
2020-01-29,10.7,4.6,-70.0,1,29,2020,1830.0
2020-01-30,8.2,5.1,0.0,1,30,2020,1830.0
2020-01-31,7.4,2.1,0.0,1,31,2020,1830.0
2020-02-04,9.7,-0.6,-100.0,2,4,2020,1730.0
2020-02-05,6.0,-0.8,-30.0,2,5,2020,1700.0
2020-02-06,6.3,-2.0,-20.0,2,6,2020,1680.0
2020-02-07,9.2,2.1,-180.0,2,7,2020,1500.0
2020-02-11,14.8,3.0,70.0,2,11,2020,1570.0
2020-02-12,15.5,9.7,-20.0,2,12,2020,1550.0
2020-02-13,15.5,8.7,-10.0,2,13,2020,1540.0
2020-02-14,18.8,8.4,-40.0,2,14,2020,1500.0
2020-02-18,8.4,-0.2,10.0,2,18,2020,1530.0
2020-02-19,11.9,0.9,10.0,2,19,2020,1540.0
2020-02-20,14.6,3.3,0.0,2,20,2020,1540.0
2020-02-21,17.7,2.4,10.0,2,21,2020,1550.0
2020-02-25,19.3,9.9,0.0,2,25,2020,1525.0
2020-02-26,11.7,6.3,-37.0,2,26,2020,1488.0
2020-02-27,14.0,3.1,0.0,2,27,2020,1488.0
2020-02-28,11.2,4.3,0.0,2,28,2020,1488.0
2020-03-03,13.7,3.9,38.0,3,3,2020,1613.0
2020-03-04,11.1,3.4,25.0,3,4,2020,1638.0
2020-03-05,9.7,0.3,37.0,3,5,2020,1675.0
2020-03-06,12.3,0.0,-25.0,3,6,2020,1650.0
2020-03-10,12.2,5.6,0.0,3,10,2020,1620.0
2020-03-11,11.5,2.5,60.0,3,11,2020,1680.0
2020-03-12,15.0,1.7,170.0,3,12,2020,1850.0
2020-03-13,15.2,6.1,140.0,3,13,2020,1990.0
2020-03-17,18.5,4.9,70.0,3,17,2020,2210.0
2020-03-18,19.8,5.3,60.0,3,18,2020,2270.0
2020-03-19,19.6,7.4,-20.0,3,19,2020,2250.0
2020-03-20,16.8,2.9,50.0,3,20,2020,2300.0
2020-03-24,17.3,3.6,0.0,3,24,2020,2380.0
2020-03-25,21.0,6.0,0.0,3,25,2020,2380.0
2020-03-26,21.1,13.1,240.0,3,26,2020,2620.0
2020-03-27,18.9,6.5,110.0,3,27,2020,2730.0
2020-03-31,17.9,8.0,80.0,3,31,2020,3200.0
2020-04-01,14.8,6.5,40.0,4,1,2020,3240.0
2020-04-02,16.3,5.1,30.0,4,2,2020,3270.0
2020-04-03,16.6,6.0,-50.0,4,3,2020,3220.0
2020-04-07,18.4,4.4,-140.0,4,7,2020,2810.0
2020-04-08,18.1,5.7,20.0,4,8,2020,2830.0
2020-04-09,16.6,4.5,-80.0,4,9,2020,2750.0
2020-04-10,16.5,6.5,-20.0,4,10,2020,2730.0
2020-04-14,17.7,3.1,-130.0,4,14,2020,2530.0
2020-04-17,19.5,10.2,10.0,4,17,2020,2540.0
2020-04-21,15.8,7.9,-20.0,4,21,2020,2530.0
2020-04-22,14.1,4.1,0.0,4,22,2020,2530.0
2020-04-23,14.0,6.3,-10.0,4,23,2020,2520.0
2020-04-24,16.5,4.4,10.0,4,24,2020,2530.0
2020-04-28,20.3,4.9,0.0,4,28,2020,2530.0
2020-04-29,21.2,8.0,-30.0,4,29,2020,2500.0
2020-05-07,23.9,13.3,-90.0,5,7,2020,2200.0
2020-05-08,26.4,9.8,-60.0,5,8,2020,2140.0
2020-05-12,23.9,10.7,-20.0,5,12,2020,1990.0
2020-05-13,21.2,8.6,0.0,5,13,2020,1990.0
2020-05-14,26.3,10.6,-20.0,5,14,2020,1970.0
2020-05-15,25.0,18.6,0.0,5,15,2020,1970.0
2020-05-19,19.8,11.7,-10.0,5,19,2020,1960.0
2020-05-20,21.1,9.2,-30.0,5,20,2020,1930.0
2020-05-21,26.2,10.0,-120.0,5,21,2020,1810.0
2020-05-22,26.9,12.3,-150.0,5,22,2020,1660.0
2020-05-26,22.3,14.1,-20.0,5,26,2020,1630.0
2020-05-27,22.1,11.5,-80.0,5,27,2020,1550.0
2020-05-28,25.2,10.9,0.0,5,28,2020,1550.0
2020-05-29,24.3,10.3,10.0,5,29,2020,1560.0
2020-06-02,26.3,9.7,0.0,6,2,2020,1590.0
2020-06-03,28.2,17.4,-10.0,6,3,2020,1580.0
2020-06-04,27.6,16.3,40.0,6,4,2020,1620.0
2020-06-05,28.2,16.0,-10.0,6,5,2020,1610.0
2020-06-09,30.9,17.0,0.0,6,9,2020,1600.0
2020-06-10,29.5,19.8,0.0,6,10,2020,1600.0
2020-06-11,28.0,20.9,10.0,6,11,2020,1610.0
2020-06-12,27.3,20.1,0.0,6,12,2020,1610.0
2020-06-16,28.5,18.8,0.0,6,16,2020,1610.0
2020-06-17,24.8,19.0,-40.0,6,17,2020,1570.0
2020-06-18,24.2,17.4,0.0,6,18,2020,1570.0
2020-06-19,24.9,17.6,10.0,6,19,2020,1580.0
2020-06-23,29.3,18.2,0.0,6,23,2020,1576.0
2020-06-24,27.0,21.4,37.0,6,24,2020,1613.0
2020-06-25,24.7,19.9,0.0,6,25,2020,1613.0
2020-06-26,27.3,18.4,10.0,6,26,2020,1623.0
2020-06-30,22.8,18.8,203.0,6,30,2020,1826.0
2020-07-01,26.7,17.6,0.0,7,1,2020,1826.0
2020-07-02,26.6,16.2,0.0,7,2,2020,1826.0
2020-07-03,25.5,19.1,0.0,7,3,2020,1826.0
2020-07-07,27.3,19.9,0.0,7,7,2020,1836.0
2020-07-08,27.6,19.5,107.0,7,8,2020,1943.0
2020-07-09,30.0,19.1,7.0,7,9,2020,1950.0
2020-07-10,28.5,21.8,0.0,7,10,2020,1950.0
2020-07-14,23.4,19.0,10.0,7,14,2020,1950.0
2020-07-15,24.6,17.0,0.0,7,15,2020,1950.0
2020-07-16,27.5,16.6,0.0,7,16,2020,1950.0
2020-07-17,27.9,16.6,0.0,7,17,2020,1950.0
2020-07-21,28.8,21.8,0.0,7,21,2020,1950.0
2020-07-22,29.4,24.0,0.0,7,22,2020,1950.0
2020-07-23,28.8,22.4,0.0,7,23,2020,1950.0
2020-07-24,22.8,19.9,0.0,7,24,2020,1950.0
2020-07-28,31.7,25.2,0.0,7,28,2020,1960.0
2020-07-29,33.2,24.7,30.0,7,29,2020,1990.0
2020-07-30,33.7,24.0,23.0,7,30,2020,2013.0
2020-07-31,32.8,22.5,0.0,7,31,2020,2013.0
2020-08-04,35.1,25.1,0.0,8,4,2020,2013.0
2020-08-05,32.4,25.5,0.0,8,5,2020,2013.0
2020-08-06,30.8,26.9,76.0,8,6,2020,2089.0
2020-08-07,30.5,27.2,20.0,8,7,2020,2109.0
2020-08-11,32.0,27.1,-50.0,8,11,2020,2059.0
2020-08-12,32.4,27.3,0.0,8,12,2020,2059.0
2020-08-13,33.7,26.5,-17.0,8,13,2020,2042.0
2020-08-14,34.8,27.2,0.0,8,14,2020,2042.0
2020-08-19,33.6,23.0,0.0,8,19,2020,2068.0
2020-08-20,32.6,22.3,-20.0,8,20,2020,2048.0
2020-08-21,32.2,21.4,0.0,8,21,2020,2048.0
2020-08-25,34.7,25.1,55.0,8,25,2020,2177.0
2020-08-26,29.7,24.0,-25.0,8,26,2020,2152.0
2020-08-27,33.0,26.4,60.0,8,27,2020,2212.0
2020-08-28,33.6,24.9,100.0,8,28,2020,2312.0
2020-09-01,29.3,24.0,100.0,9,1,2020,2668.0
2020-09-02,27.1,21.9,20.0,9,2,2020,2688.0
2020-09-03,27.9,21.4,40.0,9,3,2020,2728.0
2020-09-04,30.2,19.7,77.0,9,4,2020,2805.0
2020-09-08,32.5,22.2,270.0,9,8,2020,3055.0
2020-09-09,29.6,22.5,0.0,9,9,2020,3055.0
2020-09-10,28.8,19.6,240.0,9,10,2020,3295.0
2020-09-11,26.4,18.9,-66.0,9,11,2020,3229.0
2020-09-15,27.0,18.2,60.0,9,15,2020,3389.0
2020-09-16,26.9,20.0,170.0,9,16,2020,3559.0
2020-09-17,21.8,17.5,50.0,9,17,2020,3609.0
2020-09-18,23.2,15.7,10.0,9,18,2020,3619.0
2020-09-22,23.9,17.9,10.0,9,22,2020,3649.0
2020-09-23,22.5,18.2,20.0,9,23,2020,3669.0
2020-09-24,21.6,19.1,60.0,9,24,2020,3729.0
2020-09-25,26.8,18.0,-20.0,9,25,2020,3709.0
2020-09-29,25.3,16.6,13.0,9,29,2020,3772.0
2020-10-06,21.5,14.1,-13.0,10,6,2020,3759.0
2020-10-07,22.5,14.5,-74.0,10,7,2020,3685.0
2020-10-08,22.6,16.7,-36.0,10,8,2020,3649.0
2020-10-13,22.0,13.5,-166.0,10,13,2020,3379.0
2020-10-14,22.7,13.3,-180.0,10,14,2020,3199.0
2020-10-15,21.2,12.6,-10.0,10,15,2020,3189.0
2020-10-16,19.7,12.4,-120.0,10,16,2020,3069.0
2020-10-20,23.6,13.8,-20.0,10,20,2020,3049.0
2020-10-21,22.7,11.8,-70.0,10,21,2020,2979.0
2020-10-22,20.3,13.5,-110.0,10,22,2020,2869.0
2020-10-23,17.6,12.7,0.0,10,23,2020,2869.0
2020-10-27,22.2,9.0,-50.0,10,27,2020,2749.0
2020-10-28,20.1,11.7,-20.0,10,28,2020,2729.0
2020-10-29,19.1,9.2,-30.0,10,29,2020,2699.0
2020-10-30,19.6,9.0,10.0,10,30,2020,2709.0
2020-11-03,15.5,7.4,-59.0,11,3,2020,2630.0
2020-11-04,16.0,5.9,-60.0,11,4,2020,2570.0
2020-11-05,20.2,3.5,0.0,11,5,2020,2570.0
2020-11-06,24.2,10.7,-20.0,11,6,2020,2550.0
2020-11-10,18.2,7.2,-160.0,11,10,2020,2340.0
2020-11-11,17.4,6.8,-187.0,11,11,2020,2153.0
2020-11-12,19.4,7.5,-213.0,11,12,2020,1940.0
2020-11-13,19.8,10.0,-50.0,11,13,2020,1890.0
2020-11-17,27.0,12.2,-134.0,11,17,2020,1646.0
2020-11-18,26.0,18.1,0.0,11,18,2020,1646.0
2020-11-19,23.0,14.1,-50.0,11,19,2020,1596.0
2020-11-20,14.2,9.5,-60.0,11,20,2020,1536.0
2020-11-24,14.5,5.2,0.0,11,24,2020,1516.0
2020-11-25,15.4,6.3,-10.0,11,25,2020,1506.0
2020-11-26,15.1,7.4,-110.0,11,26,2020,1396.0
2020-11-27,12.0,7.4,-123.0,11,27,2020,1273.0
2020-12-01,11.1,2.2,0.0,12,1,2020,1200.0
2020-12-02,13.2,1.9,-10.0,12,2,2020,1190.0
2020-12-03,11.6,3.1,-40.0,12,3,2020,1150.0
2020-12-08,10.9,4.4,-50.0,12,8,2020,1090.0
2020-12-09,12.3,2.4,0.0,12,9,2020,1090.0
2020-12-10,12.1,5.8,0.0,12,10,2020,1090.0
2020-12-11,11.7,6.9,-20.0,12,11,2020,1070.0
2020-12-15,2.7,0.7,7.0,12,15,2020,1113.0
2020-12-16,3.9,0.9,27.0,12,16,2020,1140.0
2020-12-17,7.6,2.1,0.0,12,17,2020,1140.0
2020-12-18,11.0,3.9,0.0,12,18,2020,1140.0
2020-12-22,13.2,2.8,0.0,12,22,2020,1130.0
2020-12-23,16.1,1.9,0.0,12,23,2020,1130.0
2020-12-24,13.4,6.0,0.0,12,24,2020,1130.0
2020-12-29,14.4,1.6,20.0,12,29,2020,1150.0
2020-12-30,2.3,-3.0,0.0,12,30,2020,1150.0
2020-12-31,3.2,-1.3,140.0,12,31,2020,1290.0
2021-01-05,6.9,1.2,50.0,1,5,2021,1290.0
2021-01-06,6.0,1.3,0.0,1,6,2021,1290.0
2021-01-07,2.4,-4.3,40.0,1,7,2021,1330.0
2021-01-08,0.0,-4.4,80.0,1,8,2021,1410.0
2021-01-12,5.9,0.9,190.0,1,12,2021,1600.0
2021-01-13,13.0,3.5,0.0,1,13,2021,1600.0
2021-01-14,17.3,4.4,30.0,1,14,2021,1630.0
2021-01-15,17.6,6.2,0.0,1,15,2021,1630.0
2021-01-19,7.0,-1.5,0.0,1,19,2021,1688.0
2021-01-20,15.9,-1.5,0.0,1,20,2021,1688.0
2021-01-21,20.4,4.6,0.0,1,21,2021,1688.0
2021-01-22,15.5,9.8,-20.0,1,22,2021,1668.0
2021-01-26,11.9,7.2,10.0,1,26,2021,1648.0
2021-01-27,11.0,3.1,0.0,1,27,2021,1648.0
2021-01-28,9.7,-0.6,0.0,1,28,2021,1648.0
2021-01-29,5.9,-1.5,-50.0,1,29,2021,1598.0
2021-02-02,8.1,1.1,0.0,2,2,2021,1588.0
2021-02-03,10.0,1.0,0.0,2,3,2021,1588.0
2021-02-04,9.1,-0.8,-20.0,2,4,2021,1568.0
2021-02-05,9.9,-0.5,-20.0,2,5,2021,1548.0
2021-02-09,8.5,0.7,-89.0,2,9,2021,1459.0
2021-02-10,12.1,0.6,-35.0,2,10,2021,1424.0
2021-02-16,8.9,0.6,0.0,2,16,2021,1404.0
2021-02-17,2.8,-2.7,0.0,2,17,2021,1404.0
2021-02-18,2.7,-2.3,-16.0,2,18,2021,1388.0
2021-02-19,12.1,-0.2,0.0,2,19,2021,1388.0
2021-02-23,11.2,0.8,0.0,2,23,2021,1438.0
2021-02-24,14.7,1.6,20.0,2,24,2021,1458.0
2021-02-25,14.9,4.4,0.0,2,25,2021,1458.0
2021-02-26,11.9,8.1,-10.0,2,26,2021,1448.0
2021-03-03,13.5,1.9,0.0,3,3,2021,1448.0
2021-03-04,11.7,5.2,30.0,3,4,2021,1478.0
2021-03-05,15.3,8.6,0.0,3,5,2021,1478.0
2021-03-09,13.9,3.7,10.0,3,9,2021,1488.0
2021-03-10,17.0,3.7,-15.0,3,10,2021,1473.0
2021-03-11,19.2,5.1,-20.0,3,11,2021,1453.0
2021-03-12,12.6,8.7,-20.0,3,12,2021,1433.0
2021-03-16,16.9,3.0,10.0,3,16,2021,1473.0
2021-03-17,17.0,0.7,0.0,3,17,2021,1473.0
2021-03-18,18.0,6.8,0.0,3,18,2021,1473.0
2021-03-19,18.3,11.6,-40.0,3,19,2021,1433.0
2021-03-23,16.3,4.6,20.0,3,23,2021,1453.0
2021-03-24,20.5,4.1,0.0,3,24,2021,1453.0
2021-03-25,19.5,6.4,-20.0,3,25,2021,1433.0
2021-03-26,21.7,4.4,0.0,3,26,2021,1433.0
2021-03-30,21.1,7.7,-50.0,3,30,2021,1556.0
2021-03-31,22.5,7.6,167.0,3,31,2021,1723.0
2021-04-01,16.9,12.7,0.0,4,1,2021,1723.0
2021-04-02,23.4,13.2,10.0,4,2,2021,1733.0
2021-04-06,18.1,7.7,-70.0,4,6,2021,1663.0
2021-04-07,19.2,6.8,0.0,4,7,2021,1663.0
2021-04-08,19.6,5.9,-20.0,4,8,2021,1643.0
2021-04-09,18.1,6.0,0.0,4,9,2021,1643.0
2021-04-13,13.5,7.9,0.0,4,13,2021,1583.0
2021-04-14,14.5,4.9,-20.0,4,14,2021,1563.0
2021-04-15,18.0,5.5,-10.0,4,15,2021,1553.0
2021-04-16,20.8,8.6,0.0,4,16,2021,1553.0
2021-04-20,20.6,4.3,20.0,4,20,2021,1623.0
2021-04-21,23.3,7.3,20.0,4,21,2021,1643.0
2021-04-22,28.5,13.7,0.0,4,22,2021,1643.0
2021-04-23,28.7,15.7,-50.0,4,23,2021,1593.0
2021-04-27,22.4,9.6,-10.0,4,27,2021,1623.0
2021-04-28,22.0,13.8,-20.0,4,28,2021,1603.0
2021-04-29,23.7,13.2,0.0,4,29,2021,1603.0
2021-04-30,20.7,9.6,-20.0,4,30,2021,1583.0
2021-05-04,22.3,12.6,36.0,5,4,2021,1509.0
2021-05-07,26.1,9.8,-30.0,5,7,2021,1363.0
2021-05-11,22.1,16.1,0.0,5,11,2021,1363.0
2021-05-12,22.2,15.0,0.0,5,12,2021,1363.0
2021-05-13,25.4,16.5,-30.0,5,13,2021,1333.0
2021-05-14,25.8,17.0,0.0,5,14,2021,1333.0
2021-05-18,23.8,12.4,20.0,5,18,2021,1353.0
2021-05-21,22.3,14.3,0.0,5,21,2021,1403.0
2021-05-25,23.8,11.6,0.0,5,25,2021,1403.0
