날짜,최고기온,최저기온,증감치,월,일,연도,가격
2013-12-03,10.3,-3.2,560.0,12,3,2013,5160.0
2013-12-04,8.5,-3.6,620.0,12,4,2013,5780.0
2013-12-05,5.0,-2.6,200.0,12,5,2013,5980.0
2013-12-06,7.0,-5.0,580.0,12,6,2013,6560.0
2013-12-10,2.9,-3.9,0.0,12,10,2013,6740.0
2013-12-11,0.4,-5.1,-260.0,12,11,2013,6480.0
2013-12-12,-2.6,-12.2,200.0,12,12,2013,6680.0
2013-12-13,-3.8,-19.7,-500.0,12,13,2013,6180.0
2013-12-17,4.7,-13.5,40.0,12,17,2013,6220.0
2013-12-18,7.4,-6.9,-200.0,12,18,2013,6020.0
2013-12-19,0.7,-7.2,-240.0,12,19,2013,5780.0
2013-12-20,-0.6,-10.5,0.0,12,20,2013,5780.0
2013-12-24,3.2,-11.1,-40.0,12,24,2013,5840.0
2013-12-27,-3.3,-14.0,0.0,12,27,2013,5840.0
2013-12-31,6.7,-4.5,40.0,12,31,2013,5680.0
2014-01-03,4.4,-6.4,0.0,1,3,2014,5680.0
2014-01-07,4.1,-5.0,0.0,1,7,2014,5480.0
2014-01-08,5.0,-3.6,0.0,1,8,2014,5480.0
2014-01-09,-3.1,-12.8,0.0,1,9,2014,5480.0
2014-01-10,-0.6,-13.8,0.0,1,10,2014,5480.0
2014-01-14,1.6,-14.2,0.0,1,14,2014,5640.0
2014-01-15,3.0,-13.6,0.0,1,15,2014,5640.0
2014-01-16,-0.7,-10.1,0.0,1,16,2014,5640.0
2014-01-17,-0.8,-8.0,400.0,1,17,2014,6040.0
2014-01-21,-1.2,-9.3,1440.0,1,21,2014,7480.0
2014-01-22,1.1,-12.8,900.0,1,22,2014,8380.0
2014-01-23,3.7,-12.8,-400.0,1,23,2014,7980.0
2014-01-24,3.9,-7.6,0.0,1,24,2014,7980.0
2014-01-28,6.6,-6.1,-80.0,1,28,2014,7560.0
2014-01-29,6.8,-10.1,100.0,1,29,2014,7660.0
2014-02-04,-2.9,-11.3,-200.0,2,4,2014,7460.0
2014-02-05,-0.1,-11.7,-760.0,2,5,2014,6700.0
2014-02-06,3.7,-8.0,-440.0,2,6,2014,6260.0
2014-02-07,5.2,-5.4,-420.0,2,7,2014,5840.0
2014-02-11,4.5,-8.8,-620.0,2,11,2014,5020.0
2014-02-12,4.9,-7.2,-360.0,2,12,2014,4660.0
2014-02-13,5.8,-6.5,100.0,2,13,2014,4760.0
2014-02-14,5.5,-4.3,-100.0,2,14,2014,4660.0
2014-02-18,3.9,-3.9,0.0,2,18,2014,4560.0
2014-02-19,5.5,-6.9,-60.0,2,19,2014,4500.0
2014-02-20,4.9,-5.3,0.0,2,20,2014,4500.0
2014-02-21,6.8,-6.6,-100.0,2,21,2014,4400.0
2014-02-25,13.3,-4.3,240.0,2,25,2014,4700.0
2014-02-26,17.2,-4.5,-100.0,2,26,2014,4600.0
2014-02-27,14.0,-3.0,-60.0,2,27,2014,4540.0
2014-02-28,11.9,-1.2,0.0,2,28,2014,4540.0
2014-03-04,11.8,-4.8,-280.0,3,4,2014,5080.0
2014-03-05,6.2,-2.4,740.0,3,5,2014,5820.0
2014-03-06,5.0,-8.1,200.0,3,6,2014,6020.0
2014-03-07,5.0,-9.4,480.0,3,7,2014,6500.0
2014-03-11,10.3,-6.1,380.0,3,11,2014,6980.0
2014-03-12,11.5,-4.7,40.0,3,12,2014,7020.0
2014-03-13,6.8,-3.9,360.0,3,13,2014,7380.0
2014-03-14,9.3,-5.7,900.0,3,14,2014,8280.0
2014-03-18,17.6,8.1,100.0,3,18,2014,8780.0
2014-03-19,11.7,5.0,640.0,3,19,2014,9420.0
2014-03-20,11.9,-0.7,200.0,3,20,2014,9620.0
2014-03-21,10.4,-2.4,0.0,3,21,2014,9620.0
2014-03-25,19.0,7.3,660.0,3,25,2014,10380.0
2014-03-26,22.7,6.0,620.0,3,26,2014,11000.0
2014-03-27,23.2,1.7,0.0,3,27,2014,11000.0
2014-03-28,23.4,4.0,200.0,3,28,2014,11200.0
2014-04-01,23.6,0.9,900.0,4,1,2014,13700.0
2014-04-02,23.0,2.9,-200.0,4,2,2014,13500.0
2014-04-03,10.5,3.4,-1000.0,4,3,2014,12500.0
2014-04-04,10.4,-0.2,1000.0,4,4,2014,13500.0
2014-04-08,21.5,0.0,1800.0,4,8,2014,16300.0
2014-04-09,22.7,1.0,300.0,4,9,2014,16600.0
2014-04-10,20.9,3.7,1200.0,4,10,2014,17800.0
2014-04-11,21.7,4.3,1000.0,4,11,2014,18800.0
2014-04-15,23.4,4.3,200.0,4,15,2014,19000.0
2014-04-16,20.2,8.2,400.0,4,16,2014,19400.0
2014-04-17,22.0,6.9,-1200.0,4,17,2014,18200.0
2014-04-18,22.6,9.5,-1200.0,4,18,2014,17000.0
2014-04-22,22.8,3.4,-200.0,4,22,2014,15800.0
2014-04-23,24.8,3.0,-600.0,4,23,2014,15200.0
2014-04-24,25.9,5.6,-2600.0,4,24,2014,12600.0
2014-04-25,26.8,4.3,-3000.0,4,25,2014,9600.0
2014-04-29,16.5,11.4,-800.0,4,29,2014,6600.0
2014-04-30,19.9,10.1,-100.0,4,30,2014,6500.0
2014-05-08,20.3,10.3,-400.0,5,8,2014,4880.0
2014-05-09,23.1,6.9,-120.0,5,9,2014,4760.0
2014-05-13,27.1,8.8,-60.0,5,13,2014,4600.0
2014-05-14,26.2,12.7,0.0,5,14,2014,4600.0
2014-05-15,24.3,11.2,-500.0,5,15,2014,4100.0
2014-05-16,25.5,7.5,-140.0,5,16,2014,3960.0
2014-05-20,27.4,13.3,-360.0,5,20,2014,3320.0
2014-05-21,26.8,12.7,40.0,5,21,2014,3360.0
2014-05-22,29.4,12.2,140.0,5,22,2014,3500.0
2014-05-23,27.4,13.2,320.0,5,23,2014,3820.0
2014-05-27,29.4,11.0,500.0,5,27,2014,4220.0
2014-05-28,30.3,13.9,140.0,5,28,2014,4360.0
2014-05-29,31.0,15.6,-160.0,5,29,2014,4200.0
2014-05-30,31.5,13.5,40.0,5,30,2014,4240.0
2014-06-03,22.2,17.9,0.0,6,3,2014,4200.0
2014-06-10,29.1,16.6,-120.0,6,10,2014,4040.0
2014-06-11,25.3,17.5,120.0,6,11,2014,4160.0
2014-06-12,27.9,14.0,100.0,6,12,2014,4260.0
2014-06-13,24.4,16.9,160.0,6,13,2014,4420.0
2014-06-17,30.4,19.1,-60.0,6,17,2014,4300.0
2014-06-18,28.7,17.0,240.0,6,18,2014,4540.0
2014-06-19,26.1,18.5,60.0,6,19,2014,4600.0
2014-06-20,28.3,18.7,0.0,6,20,2014,4600.0
2014-06-24,27.8,18.1,-66.0,6,24,2014,4640.0
2014-06-25,29.3,18.1,-440.0,6,25,2014,4200.0
2014-06-26,30.1,18.8,-400.0,6,26,2014,3800.0
2014-06-27,28.9,18.1,-20.0,6,27,2014,3780.0
2014-07-01,32.4,19.6,-200.0,7,1,2014,3440.0
2014-07-02,29.9,20.7,-120.0,7,2,2014,3320.0
2014-07-03,23.6,19.7,0.0,7,3,2014,3320.0
2014-07-04,31.4,19.1,0.0,7,4,2014,3320.0
2014-07-08,30.7,19.5,-40.0,7,8,2014,3040.0
2014-07-09,33.7,23.1,-340.0,7,9,2014,2700.0
2014-07-10,33.2,21.9,-100.0,7,10,2014,2600.0
2014-07-11,33.1,17.1,140.0,7,11,2014,2740.0
2014-07-15,32.1,18.4,80.0,7,15,2014,3100.0
2014-07-16,30.5,19.8,100.0,7,16,2014,3200.0
2014-07-17,29.8,21.1,-80.0,7,17,2014,3120.0
2014-07-18,31.0,22.8,420.0,7,18,2014,3540.0
2014-07-22,28.1,22.2,-140.0,7,22,2014,3200.0
2014-07-23,27.4,22.1,-360.0,7,23,2014,2840.0
2014-07-24,27.8,19.1,0.0,7,24,2014,2840.0
2014-07-25,31.5,21.1,0.0,7,25,2014,2840.0
2014-07-29,30.9,20.8,100.0,7,29,2014,3120.0
2014-07-30,31.7,20.5,-400.0,7,30,2014,2720.0
2014-07-31,34.1,22.4,80.0,7,31,2014,2800.0
2014-08-05,30.2,24.4,-40.0,8,5,2014,2680.0
2014-08-06,25.5,22.7,-80.0,8,6,2014,2600.0
2014-08-07,29.1,20.6,-140.0,8,7,2014,2460.0
2014-08-08,30.1,17.4,-40.0,8,8,2014,2420.0
2014-08-12,30.7,18.5,0.0,8,12,2014,2420.0
2014-08-13,26.9,18.6,0.0,8,13,2014,2420.0
2014-08-14,23.6,19.1,0.0,8,14,2014,2420.0
2014-08-19,22.3,19.2,0.0,8,19,2014,2520.0
2014-08-20,28.7,20.0,0.0,8,20,2014,2520.0
2014-08-21,22.9,19.8,0.0,8,21,2014,2520.0
2014-08-22,28.2,19.4,0.0,8,22,2014,2520.0
2014-08-26,25.3,19.3,-100.0,8,26,2014,2260.0
2014-08-27,26.9,16.3,-60.0,8,27,2014,2200.0
2014-08-28,29.9,13.6,-60.0,8,28,2014,2140.0
2014-08-29,30.4,15.4,220.0,8,29,2014,2360.0
2014-09-02,27.5,15.9,0.0,9,2,2014,2460.0
2014-09-03,19.8,16.9,220.0,9,3,2014,2680.0
2014-09-04,27.0,16.2,60.0,9,4,2014,2740.0
2014-09-05,28.9,14.9,100.0,9,5,2014,2840.0
2014-09-12,26.0,12.2,100.0,9,12,2014,3060.0
2014-09-18,26.5,8.9,-100.0,9,18,2014,2760.0
2014-09-19,27.0,8.2,40.0,9,19,2014,2800.0
2014-09-23,27.6,10.7,720.0,9,23,2014,3620.0
2014-09-24,21.8,13.7,160.0,9,24,2014,3780.0
2014-09-25,27.2,12.7,-300.0,9,25,2014,3480.0
2014-09-26,24.3,12.9,300.0,9,26,2014,3780.0
2014-09-30,20.8,11.9,360.0,9,30,2014,4220.0
2014-10-01,22.9,9.8,160.0,10,1,2014,4380.0
2014-10-02,19.1,13.4,-40.0,10,2,2014,4340.0
2014-10-07,21.6,4.4,-60.0,10,7,2014,4080.0
2014-10-08,22.3,5.4,-40.0,10,8,2014,4040.0
2014-10-14,18.7,1.9,400.0,10,14,2014,4420.0
2014-10-15,18.5,1.5,0.0,10,15,2014,4420.0
2014-10-16,18.3,1.6,300.0,10,16,2014,4720.0
2014-10-17,19.4,-1.0,1080.0,10,17,2014,5800.0
2014-10-21,16.5,11.0,400.0,10,21,2014,6300.0
2014-10-22,14.8,4.2,200.0,10,22,2014,6500.0
2014-10-23,18.3,2.4,100.0,10,23,2014,6600.0
2014-10-24,19.2,5.0,0.0,10,24,2014,6600.0
2014-10-28,18.6,-1.6,0.0,10,28,2014,6660.0
2014-10-29,20.4,-1.0,0.0,10,29,2014,6660.0
2014-10-30,19.7,1.1,200.0,10,30,2014,6860.0
2014-10-31,18.1,7.2,100.0,10,31,2014,6960.0
2014-11-04,17.4,-2.0,60.0,11,4,2014,7400.0
2014-11-05,17.4,-0.8,-100.0,11,5,2014,7300.0
2014-11-06,17.2,2.3,-60.0,11,6,2014,7240.0
2014-11-07,16.5,0.1,0.0,11,7,2014,7240.0
2014-11-11,13.6,-3.1,0.0,11,11,2014,7380.0
2014-11-12,9.5,-1.6,0.0,11,12,2014,7380.0
2014-11-13,3.7,-4.7,-100.0,11,13,2014,7280.0
2014-11-14,9.1,-6.5,0.0,11,14,2014,7280.0
2014-11-18,9.4,-4.4,-40.0,11,18,2014,6920.0
2014-11-19,10.8,-6.5,-120.0,11,19,2014,6800.0
2014-11-20,12.4,-5.1,0.0,11,20,2014,6800.0
2014-11-21,15.6,-1.5,100.0,11,21,2014,6900.0
2014-11-25,11.0,2.3,0.0,11,25,2014,6900.0
2014-11-26,14.1,0.2,40.0,11,26,2014,6940.0
2014-11-27,14.5,-1.4,0.0,11,27,2014,6940.0
2014-11-28,8.0,-0.1,0.0,11,28,2014,6940.0
2014-12-03,0.9,-10.4,0.0,12,3,2014,6940.0
2014-12-04,-0.1,-10.1,460.0,12,4,2014,7400.0
2014-12-05,-2.3,-12.2,100.0,12,5,2014,7500.0
2014-12-09,2.6,-12.2,0.0,12,9,2014,7980.0
2014-12-10,1.1,-7.6,-200.0,12,10,2014,7780.0
2014-12-11,1.8,-8.2,0.0,12,11,2014,7780.0
2014-12-12,0.6,-11.1,0.0,12,12,2014,7780.0
2014-12-16,0.2,-15.1,100.0,12,16,2014,7840.0
2014-12-17,-6.9,-20.1,100.0,12,17,2014,7940.0
2014-12-18,-5.3,-23.0,100.0,12,18,2014,8040.0
2014-12-19,-3.9,-18.8,280.0,12,19,2014,8320.0
2014-12-23,-1.3,-17.6,440.0,12,23,2014,9500.0
2014-12-24,7.2,-8.0,-160.0,12,24,2014,9340.0
2014-12-30,6.2,-8.6,380.0,12,30,2014,10680.0
2014-12-31,3.3,-8.6,400.0,12,31,2014,11080.0
2015-01-06,0.8,-7.6,-100.0,1,6,2015,11380.0
2015-01-07,-0.6,-13.9,0.0,1,7,2015,11380.0
2015-01-08,-0.3,-14.8,100.0,1,8,2015,11480.0
2015-01-09,2.8,-13.7,0.0,1,9,2015,11480.0
2015-01-13,3.1,-12.2,0.0,1,13,2015,11280.0
2015-01-14,3.8,-6.2,100.0,1,14,2015,11380.0
2015-01-15,8.3,-6.3,-100.0,1,15,2015,11280.0
2015-01-16,2.3,-6.3,1260.0,1,16,2015,12540.0
2015-01-20,2.3,-12.4,1580.0,1,20,2015,15700.0
2015-01-21,4.4,-7.8,-1000.0,1,21,2015,14700.0
2015-01-22,6.4,-4.1,-300.0,1,22,2015,14400.0
2015-01-23,4.9,-8.0,100.0,1,23,2015,14500.0
2015-01-27,1.8,-5.6,-300.0,1,27,2015,13800.0
2015-01-28,3.7,-9.6,300.0,1,28,2015,14100.0
2015-01-29,0.2,-7.1,0.0,1,29,2015,14100.0
2015-01-30,1.6,-7.0,-40.0,1,30,2015,14060.0
2015-02-03,6.5,-9.7,0.0,2,3,2015,15400.0
2015-02-04,5.0,-9.2,0.0,2,4,2015,15400.0
2015-02-05,5.6,-7.9,220.0,2,5,2015,15620.0
2015-02-06,6.2,-8.7,-160.0,2,6,2015,15460.0
2015-02-10,5.3,-10.5,860.0,2,10,2015,16420.0
2015-02-11,7.6,-7.0,-300.0,2,11,2015,16120.0
2015-02-12,1.9,-10.1,-780.0,2,12,2015,15340.0
2015-02-13,4.2,-12.4,100.0,2,13,2015,15440.0
2015-02-17,4.6,-1.3,-280.0,2,17,2015,15960.0
2015-02-24,7.0,-4.0,-3920.0,2,24,2015,10840.0
2015-02-25,11.8,-3.2,0.0,2,25,2015,10840.0
2015-02-26,4.7,-3.7,-2060.0,2,26,2015,8780.0
2015-02-27,3.4,-6.8,-700.0,2,27,2015,8080.0
2015-03-03,3.8,-0.8,60.0,3,3,2015,7780.0
2015-03-04,1.9,-6.1,100.0,3,4,2015,7880.0
2015-03-05,4.8,-9.1,0.0,3,5,2015,7880.0
2015-03-06,9.3,-8.0,0.0,3,6,2015,7880.0
2015-03-10,1.5,-6.9,0.0,3,10,2015,7780.0
2015-03-11,5.6,-9.2,-460.0,3,11,2015,7320.0
2015-03-12,6.7,-8.2,-240.0,3,12,2015,7080.0
2015-03-13,10.5,-2.8,60.0,3,13,2015,7140.0
2015-03-17,15.7,-1.7,200.0,3,17,2015,7180.0
2015-03-18,12.2,3.6,500.0,3,18,2015,7680.0
2015-03-19,21.5,0.8,420.0,3,19,2015,8100.0
2015-03-20,21.5,1.2,520.0,3,20,2015,8620.0
2015-03-24,13.0,-6.8,720.0,3,24,2015,10500.0
2015-03-25,14.6,-5.9,-20.0,3,25,2015,10480.0
2015-03-26,18.5,-4.9,-440.0,3,26,2015,10040.0
2015-03-27,18.7,-2.8,100.0,3,27,2015,10140.0
2015-03-31,15.8,4.3,760.0,3,31,2015,11080.0
2015-04-01,13.2,2.7,900.0,4,1,2015,11980.0
2015-04-02,20.9,1.7,180.0,4,2,2015,12160.0
2015-04-03,17.6,9.4,100.0,4,3,2015,12260.0
2015-04-07,9.2,2.3,-60.0,4,7,2015,11920.0
2015-04-08,13.7,0.9,240.0,4,8,2015,12160.0
2015-04-09,15.4,-0.8,860.0,4,9,2015,13020.0
2015-04-10,19.7,-1.2,380.0,4,10,2015,13400.0
2015-04-14,6.5,3.9,1080.0,4,14,2015,16540.0
2015-04-15,17.0,2.8,-60.0,4,15,2015,16480.0
2015-04-16,11.6,2.4,-1860.0,4,16,2015,14620.0
2015-04-17,17.7,0.0,-660.0,4,17,2015,13960.0
2015-04-21,21.4,1.7,-260.0,4,21,2015,15060.0
2015-04-22,20.9,3.2,-1160.0,4,22,2015,13900.0
2015-04-23,21.6,1.9,-1460.0,4,23,2015,12440.0
2015-04-24,22.8,5.4,-1140.0,4,24,2015,11300.0
2015-04-28,26.5,5.2,-140.0,4,28,2015,10400.0
2015-04-29,21.8,12.8,-380.0,4,29,2015,10020.0
2015-04-30,29.3,9.8,-1720.0,4,30,2015,8300.0
2015-05-07,24.2,5.9,-920.0,5,7,2015,5700.0
2015-05-08,22.5,5.0,-100.0,5,8,2015,5600.0
2015-05-12,17.5,11.9,-400.0,5,12,2015,4540.0
2015-05-13,24.0,10.7,-220.0,5,13,2015,4320.0
2015-05-14,26.4,9.5,0.0,5,14,2015,4320.0
2015-05-15,25.5,13.6,0.0,5,15,2015,4320.0
2015-05-19,20.6,11.5,0.0,5,19,2015,3660.0
2015-05-20,22.0,8.5,-60.0,5,20,2015,3600.0
2015-05-21,27.1,7.8,-60.0,5,21,2015,3540.0
2015-05-22,28.3,9.9,-60.0,5,22,2015,3480.0
2015-05-27,30.9,10.4,1320.0,5,27,2015,5840.0
2015-05-28,31.3,12.2,320.0,5,28,2015,6160.0
2015-05-29,29.4,14.6,320.0,5,29,2015,6480.0
2015-06-02,30.4,13.6,-860.0,6,2,2015,7940.0
2015-06-03,27.9,14.4,-160.0,6,3,2015,7780.0
2015-06-04,30.4,10.5,620.0,6,4,2015,8400.0
2015-06-05,20.5,12.5,1060.0,6,5,2015,9460.0
2015-06-09,28.7,13.6,-340.0,6,9,2015,7980.0
2015-06-10,34.1,14.7,-460.0,6,10,2015,7520.0
2015-06-11,32.1,16.4,-340.0,6,11,2015,7180.0
2015-06-12,28.7,18.7,-680.0,6,12,2015,6500.0
2015-06-16,32.3,18.8,-640.0,6,16,2015,4780.0
2015-06-17,31.3,18.0,-600.0,6,17,2015,4180.0
2015-06-18,29.7,18.9,-20.0,6,18,2015,4160.0
2015-06-19,28.9,16.7,-100.0,6,19,2015,4060.0
2015-06-23,31.5,19.3,0.0,6,23,2015,4120.0
2015-06-24,30.9,18.6,-340.0,6,24,2015,3780.0
2015-06-25,28.7,20.7,240.0,6,25,2015,4020.0
2015-06-26,23.6,17.5,660.0,6,26,2015,4680.0
2015-06-30,28.8,19.5,-380.0,6,30,2015,4700.0
2015-07-01,27.6,18.3,0.0,7,1,2015,4700.0
2015-07-02,27.0,15.6,-320.0,7,2,2015,4380.0
2015-07-03,26.3,13.7,-420.0,7,3,2015,3960.0
2015-07-07,29.3,15.3,-100.0,7,7,2015,3940.0
2015-07-08,24.5,19.4,-40.0,7,8,2015,3900.0
2015-07-09,30.9,18.5,-300.0,7,9,2015,3600.0
2015-07-10,32.7,19.0,-80.0,7,10,2015,3520.0
2015-07-14,30.4,21.7,0.0,7,14,2015,3320.0
2015-07-15,32.3,19.9,-40.0,7,15,2015,3280.0
2015-07-16,26.0,17.7,-80.0,7,16,2015,3200.0
2015-07-17,24.8,15.9,0.0,7,17,2015,3200.0
2015-07-21,29.5,22.5,300.0,7,21,2015,3740.0
2015-07-22,33.7,22.6,-300.0,7,22,2015,3440.0
2015-07-23,32.1,23.2,0.0,7,23,2015,3440.0
2015-07-24,25.2,21.5,0.0,7,24,2015,3440.0
2015-07-28,31.7,22.5,-140.0,7,28,2015,3240.0
2015-07-29,26.7,23.6,-300.0,7,29,2015,2940.0
2015-07-30,32.5,23.5,-120.0,7,30,2015,2820.0
2015-07-31,32.7,22.8,-140.0,7,31,2015,2680.0
2015-08-04,31.1,21.0,40.0,8,4,2015,2560.0
2015-08-05,30.8,23.5,-120.0,8,5,2015,2440.0
2015-08-06,34.5,21.7,0.0,8,6,2015,2440.0
2015-08-07,35.2,22.8,-20.0,8,7,2015,2420.0
2015-08-11,30.8,20.8,-80.0,8,11,2015,2400.0
2015-08-12,32.7,20.4,-160.0,8,12,2015,2240.0
2015-08-13,30.5,19.1,-100.0,8,13,2015,2140.0
2015-08-18,32.6,19.5,160.0,8,18,2015,2600.0
2015-08-19,29.3,20.1,-140.0,8,19,2015,2460.0
2015-08-20,29.4,21.1,-140.0,8,20,2015,2320.0
2015-08-21,29.6,20.1,-240.0,8,21,2015,2080.0
2015-08-25,24.2,18.9,0.0,8,25,2015,2080.0
2015-08-26,25.9,18.1,120.0,8,26,2015,2200.0
2015-08-27,29.0,15.7,0.0,8,27,2015,2200.0
2015-08-28,29.0,13.3,160.0,8,28,2015,2360.0
2015-09-01,28.0,19.6,20.0,9,1,2015,2240.0
2015-09-02,28.0,17.6,20.0,9,2,2015,2260.0
2015-09-03,28.7,18.6,-60.0,9,3,2015,2200.0
2015-09-04,29.7,16.2,0.0,9,4,2015,2200.0
2015-09-08,28.1,9.5,320.0,9,8,2015,2720.0
2015-09-09,27.6,8.4,0.0,9,9,2015,2720.0
2015-09-10,28.3,11.5,-100.0,9,10,2015,2620.0
2015-09-11,23.3,13.6,0.0,9,11,2015,2620.0
2015-09-15,27.7,11.4,0.0,9,15,2015,2780.0
2015-09-16,26.3,8.3,-220.0,9,16,2015,2560.0
2015-09-17,24.8,11.8,-40.0,9,17,2015,2520.0
2015-09-18,27.2,8.8,0.0,9,18,2015,2520.0
2015-09-22,30.0,10.4,660.0,9,22,2015,3240.0
2015-09-23,25.8,12.6,0.0,9,23,2015,3240.0
2015-09-24,28.8,12.1,-200.0,9,24,2015,3040.0
2015-09-25,27.9,11.1,0.0,9,25,2015,3040.0
2015-10-01,17.9,9.9,-200.0,10,1,2015,2840.0
2015-10-02,21.1,3.1,300.0,10,2,2015,3140.0
2015-10-06,25.2,6.1,0.0,10,6,2015,2780.0
2015-10-07,25.3,7.1,-20.0,10,7,2015,2760.0
2015-10-08,25.6,9.9,-40.0,10,8,2015,2720.0
2015-10-13,21.2,0.5,0.0,10,13,2015,3160.0
2015-10-14,23.1,7.9,-160.0,10,14,2015,3000.0
2015-10-15,26.2,5.6,0.0,10,15,2015,3000.0
2015-10-16,26.0,6.0,60.0,10,16,2015,3060.0
2015-10-20,25.2,9.3,520.0,10,20,2015,4140.0
2015-10-21,23.4,8.5,-100.0,10,21,2015,4040.0
2015-10-22,19.2,11.1,-340.0,10,22,2015,3700.0
2015-10-23,19.3,10.8,-100.0,10,23,2015,3600.0
2015-10-27,16.4,3.5,80.0,10,27,2015,3480.0
2015-10-28,15.3,-0.4,-100.0,10,28,2015,3380.0
2015-10-29,13.4,-2.5,100.0,10,29,2015,3480.0
2015-10-30,10.3,-3.3,40.0,10,30,2015,3520.0
2015-11-03,17.3,-0.6,420.0,11,3,2015,4300.0
2015-11-04,17.0,0.5,-240.0,11,4,2015,4060.0
2015-11-05,19.3,1.9,-180.0,11,5,2015,3880.0
2015-11-06,16.3,2.7,-240.0,11,6,2015,3640.0
2015-11-10,16.1,5.8,0.0,11,10,2015,3700.0
2015-11-11,16.8,5.1,-180.0,11,11,2015,3520.0
2015-11-12,16.9,3.8,0.0,11,12,2015,3520.0
2015-11-13,13.2,7.8,-40.0,11,13,2015,3480.0
2015-11-17,19.5,9.3,0.0,11,17,2015,3480.0
2015-11-18,13.0,7.1,-60.0,11,18,2015,3420.0
2015-11-19,9.5,4.5,-100.0,11,19,2015,3320.0
2015-11-20,14.0,4.5,0.0,11,20,2015,3320.0
2015-11-24,8.9,2.0,0.0,11,24,2015,3280.0
2015-11-25,4.3,1.4,0.0,11,25,2015,3280.0
2015-11-26,2.5,-3.0,-200.0,11,26,2015,3080.0
2015-11-27,0.6,-5.8,0.0,11,27,2015,3080.0
2015-12-01,8.6,-4.3,-220.0,12,1,2015,2860.0
2015-12-02,7.1,-1.4,-40.0,12,2,2015,2820.0
2015-12-03,4.0,-3.5,-40.0,12,3,2015,2780.0
2015-12-08,9.5,-4.2,0.0,12,8,2015,2780.0
2015-12-09,8.9,-5.7,0.0,12,9,2015,2780.0
2015-12-10,6.1,-0.8,180.0,12,10,2015,2960.0
2015-12-11,9.7,-3.1,0.0,12,11,2015,2960.0
2015-12-15,7.2,2.1,80.0,12,15,2015,3360.0
2015-12-16,2.7,-3.6,40.0,12,16,2015,3400.0
2015-12-17,-0.4,-10.0,0.0,12,17,2015,3400.0
2015-12-18,-1.1,-11.6,140.0,12,18,2015,3540.0
2015-12-22,7.2,-3.6,-80.0,12,22,2015,3460.0
2015-12-23,5.8,-0.7,-20.0,12,23,2015,3440.0
2015-12-24,5.3,-4.6,-140.0,12,24,2015,3300.0
2015-12-29,0.2,-13.9,-80.0,12,29,2015,2900.0
2015-12-30,3.3,-10.1,-140.0,12,30,2015,2760.0
2015-12-31,4.3,-5.6,-60.0,12,31,2015,2700.0
2016-01-05,2.2,-9.0,0.0,1,5,2016,2680.0
2016-01-06,2.6,-10.9,100.0,1,6,2016,2780.0
2016-01-07,2.3,-11.0,100.0,1,7,2016,2880.0
2016-01-08,1.2,-12.5,760.0,1,8,2016,3640.0
2016-01-12,1.7,-14.2,280.0,1,12,2016,4040.0
2016-01-13,0.0,-14.0,240.0,1,13,2016,4280.0
2016-01-14,-0.1,-14.6,0.0,1,14,2016,4280.0
2016-01-15,3.5,-11.6,0.0,1,15,2016,4280.0
2016-01-19,-7.5,-16.1,120.0,1,19,2016,4300.0
2016-01-20,-4.8,-18.6,80.0,1,20,2016,4380.0
2016-01-21,-1.7,-15.2,-40.0,1,21,2016,4340.0
2016-01-22,-2.2,-16.9,-80.0,1,22,2016,4260.0
2016-01-26,0.7,-16.9,480.0,1,26,2016,5040.0
2016-01-27,4.0,-11.3,140.0,1,27,2016,5180.0
2016-01-28,3.2,-13.4,580.0,1,28,2016,5760.0
2016-01-29,5.6,-6.8,240.0,1,29,2016,6000.0
2016-02-02,1.5,-16.7,500.0,2,2,2016,7200.0
2016-02-03,3.7,-16.2,700.0,2,3,2016,7900.0
2016-02-04,5.8,-12.4,500.0,2,4,2016,8400.0
2016-02-05,4.0,-14.2,300.0,2,5,2016,8700.0
2016-02-12,4.7,1.3,260.0,2,12,2016,9800.0
2016-02-16,0.1,-8.6,-1700.0,2,16,2016,6900.0
2016-02-17,4.6,-11.9,-400.0,2,17,2016,6500.0
2016-02-18,7.2,-4.6,-100.0,2,18,2016,6400.0
2016-02-19,5.2,-2.6,-200.0,2,19,2016,6200.0
2016-02-23,6.0,-3.8,-500.0,2,23,2016,5500.0
2016-02-24,3.1,-8.6,-560.0,2,24,2016,4940.0
2016-02-25,4.0,-9.7,-240.0,2,25,2016,4700.0
2016-02-26,6.5,-8.0,-200.0,2,26,2016,4500.0
2016-03-03,11.7,-2.2,640.0,3,3,2016,5640.0
2016-03-04,18.7,-1.0,460.0,3,4,2016,6100.0
2016-03-08,6.8,-1.9,240.0,3,8,2016,7700.0
2016-03-09,8.1,-2.8,360.0,3,9,2016,8060.0
2016-03-10,4.5,-5.9,600.0,3,10,2016,8660.0
2016-03-11,6.0,-8.1,-600.0,3,11,2016,8060.0
2016-03-15,13.2,-5.7,-60.0,3,15,2016,8040.0
2016-03-16,15.1,-0.7,-60.0,3,16,2016,7980.0
2016-03-17,16.5,-3.9,120.0,3,17,2016,8100.0
2016-03-18,20.1,1.6,-100.0,3,18,2016,8000.0
2016-03-22,16.3,-2.2,-400.0,3,22,2016,7320.0
2016-03-23,12.3,-0.2,-100.0,3,23,2016,7220.0
2016-03-24,12.9,-4.3,-320.0,3,24,2016,6900.0
