날짜,최고기온,최저기온,월,일,연도,가격
2020-12-14,-5.7,-16.3,12,14,2020,48333.0
2020-12-15,-5.0,-18.6,12,15,2020,47533.0
2020-12-16,-3.5,-19.3,12,16,2020,42867.0
2020-12-17,-2.6,-18.8,12,17,2020,41867.0
2020-12-18,2.4,-8.1,12,18,2020,41100.0
2020-12-21,3.1,-14.6,12,21,2020,53333.0
2020-12-22,3.0,-10.7,12,22,2020,56667.0
2020-12-23,4.7,-8.6,12,23,2020,57767.0
2020-12-24,5.7,-4.6,12,24,2020,57533.0
2020-12-28,10.6,-2.9,12,28,2020,62533.0
2020-12-29,1.9,-4.3,12,29,2020,65533.0
2020-12-30,-2.4,-14.0,12,30,2020,73333.0
2020-12-31,-4.4,-16.7,12,31,2020,69433.0
2021-01-04,-0.2,-15.2,1,4,2021,60100.0
2021-01-05,-1.8,-14.4,1,5,2021,64533.0
2021-01-06,-3.6,-18.1,1,6,2021,68100.0
2021-01-07,-7.5,-20.9,1,7,2021,66433.0
2021-01-08,-10.6,-23.8,1,8,2021,62000.0
2021-01-11,-5.7,-17.5,1,11,2021,62200.0
2021-01-12,-2.7,-17.1,1,12,2021,62333.0
2021-01-13,5.7,-7.5,1,13,2021,64433.0
2021-01-14,6.2,-10.1,1,14,2021,64533.0
2021-01-15,7.9,-7.7,1,15,2021,71100.0
2021-01-18,-1.1,-15.0,1,18,2021,86267.0
2021-01-19,-2.9,-19.4,1,19,2021,78033.0
2021-01-20,3.2,-16.8,1,20,2021,72167.0
2021-01-21,3.8,-6.5,1,21,2021,68533.0
2021-01-22,5.2,0.6,1,22,2021,67700.0
2021-01-25,12.3,-3.9,1,25,2021,68033.0
2021-01-26,4.4,-0.5,1,26,2021,67833.0
2021-01-27,7.4,-4.0,1,27,2021,71033.0
2021-01-28,0.0,-9.5,1,28,2021,71033.0
2021-01-29,-4.0,-14.9,1,29,2021,73933.0
2021-02-01,10.8,0.2,2,1,2021,78767.0
2021-02-02,0.6,-7.7,2,2,2021,77500.0
2021-02-03,1.1,-12.9,2,3,2021,79700.0
2021-02-04,-0.4,-15.8,2,4,2021,78500.0
2021-02-05,4.4,-9.5,2,5,2021,86833.0
2021-02-08,1.0,-8.1,2,8,2021,93533.0
2021-02-09,5.1,-10.6,2,9,2021,92833.0
2021-02-10,7.2,-7.4,2,10,2021,84433.0
2021-02-15,5.5,-5.0,2,15,2021,54667.0
2021-02-16,-0.7,-9.4,2,16,2021,53100.0
2021-02-17,-4.8,-11.7,2,17,2021,51100.0
2021-02-18,-0.9,-14.8,2,18,2021,48100.0
2021-02-19,6.8,-12.1,2,19,2021,45667.0
2021-02-22,16.5,-1.2,2,22,2021,49867.0
2021-02-23,6.6,-6.9,2,23,2021,54867.0
2021-02-24,10.8,-8.7,2,24,2021,57667.0
2021-02-25,6.4,-6.1,2,25,2021,58200.0
2021-02-26,13.2,-7.6,2,26,2021,55533.0
2021-03-02,4.7,-3.4,3,2,2021,53767.0
2021-03-03,7.7,-4.5,3,3,2021,55200.0
2021-03-04,11.0,-1.9,3,4,2021,61867.0
2021-03-05,15.8,-2.2,3,5,2021,71667.0
2021-03-08,14.0,-4.1,3,8,2021,60767.0
2021-03-09,14.5,-3.6,3,9,2021,60533.0
2021-03-10,16.9,-3.4,3,10,2021,58533.0
2021-03-11,17.6,-2.1,3,11,2021,58867.0
2021-03-12,13.0,5.1,3,12,2021,61433.0
2021-03-15,15.6,-0.7,3,15,2021,53533.0
2021-03-16,15.8,2.4,3,16,2021,52333.0
2021-03-17,18.5,-2.9,3,17,2021,52533.0
2021-03-18,18.6,-1.6,3,18,2021,53533.0
2021-03-19,19.8,7.6,3,19,2021,50533.0
2021-03-22,11.6,-2.6,3,22,2021,39533.0
2021-03-23,17.2,-3.3,3,23,2021,42100.0
2021-03-24,17.1,-1.1,3,24,2021,44667.0
2021-03-25,20.6,0.1,3,25,2021,49000.0
2021-03-26,22.1,0.2,3,26,2021,50200.0
2021-03-29,16.1,3.5,3,29,2021,44200.0
2021-03-30,19.6,-1.1,3,30,2021,44533.0
2021-03-31,23.2,-0.2,3,31,2021,45000.0
2021-04-01,22.3,3.5,4,1,2021,45200.0
2021-04-02,24.6,8.0,4,2,2021,40867.0
2021-04-05,19.0,-0.7,4,5,2021,36100.0
2021-04-06,20.6,4.1,4,6,2021,33333.0
2021-04-07,20.7,1.9,4,7,2021,34000.0
2021-04-08,18.9,1.4,4,8,2021,35433.0
2021-04-09,18.0,2.2,4,9,2021,38000.0
2021-04-12,19.2,9.1,4,12,2021,34200.0
2021-04-13,16.2,7.6,4,13,2021,34200.0
2021-04-14,16.0,0.2,4,14,2021,35333.0
2021-04-15,19.1,0.9,4,15,2021,35200.0
2021-04-16,15.8,4.6,4,16,2021,35667.0
2021-04-19,22.1,1.2,4,19,2021,31000.0
2021-04-20,25.6,3.3,4,20,2021,33667.0
2021-04-21,29.4,6.0,4,21,2021,31200.0
2021-04-22,27.8,11.8,4,22,2021,27433.0
2021-04-23,20.4,13.9,4,23,2021,26767.0
2021-04-26,22.1,3.1,4,26,2021,22200.0
2021-04-27,19.6,8.6,4,27,2021,26667.0
2021-04-28,19.7,7.6,4,28,2021,25867.0
2021-04-29,17.2,5.6,4,29,2021,24200.0
2021-04-30,13.8,7.1,4,30,2021,27100.0
2021-05-03,21.3,4.0,5,3,2021,30533.0
2021-05-04,13.1,7.2,5,4,2021,33533.0
2021-05-06,23.7,2.4,5,6,2021,33433.0
2021-05-07,19.3,6.6,5,7,2021,33533.0
2021-05-10,16.6,6.0,5,10,2021,26867.0
2021-05-11,27.7,4.6,5,11,2021,24533.0
2021-05-12,27.9,8.3,5,12,2021,22000.0
2021-05-13,30.7,10.5,5,13,2021,24100.0
2021-05-14,30.9,13.8,5,14,2021,26200.0
2021-05-17,17.0,11.2,5,17,2021,22433.0
2021-05-18,24.7,10.9,5,18,2021,21667.0
2021-05-20,22.7,13.2,5,20,2021,25867.0
2021-05-21,18.5,12.3,5,21,2021,27100.0
2021-05-24,26.1,12.6,5,24,2021,61933.0
2021-05-25,17.6,9.3,5,25,2021,53700.0
2021-05-26,24.3,7.8,5,26,2021,64200.0
2021-05-27,16.8,13.1,5,27,2021,56533.0
2021-05-28,18.7,11.4,5,28,2021,46767.0
2021-05-31,23.8,15.1,5,31,2021,32767.0
2021-06-01,23.5,15.8,6,1,2021,30433.0
2021-06-02,29.7,15.0,6,2,2021,27433.0
2021-06-03,23.2,14.3,6,3,2021,24200.0
2021-06-04,25.2,12.2,6,4,2021,24200.0
2021-06-07,25.6,16.9,6,7,2021,25767.0
2021-06-08,27.8,17.3,6,8,2021,29333.0
2021-06-09,32.3,15.1,6,9,2021,29200.0
2021-06-10,30.3,18.1,6,10,2021,28433.0
2021-06-11,25.4,19.0,6,11,2021,27533.0
2021-06-14,32.0,16.6,6,14,2021,24000.0
2021-06-15,26.0,19.1,6,15,2021,24333.0
2021-06-16,27.3,18.3,6,16,2021,24100.0
2021-06-17,23.8,16.1,6,17,2021,28200.0
2021-06-18,25.5,19.5,6,18,2021,41767.0
2021-06-21,29.0,17.7,6,21,2021,35000.0
2021-06-22,24.7,16.3,6,22,2021,34867.0
2021-06-23,26.9,15.0,6,23,2021,36767.0
2021-06-24,28.8,17.1,6,24,2021,37100.0
2021-06-25,30.2,17.6,6,25,2021,35433.0
2021-06-28,28.3,19.5,6,28,2021,32000.0
2021-06-29,29.3,19.9,6,29,2021,34100.0
2021-06-30,27.9,21.1,6,30,2021,30667.0
2021-07-01,32.1,20.0,7,1,2021,29533.0
2021-07-02,30.8,20.5,7,2,2021,29200.0
2021-07-05,27.4,20.5,7,5,2021,33333.0
2021-07-06,30.7,19.5,7,6,2021,39533.0
2021-07-07,30.4,21.6,7,7,2021,36667.0
2021-07-08,33.2,21.4,7,8,2021,35533.0
2021-07-09,31.1,20.7,7,9,2021,37667.0
2021-07-12,33.0,23.2,7,12,2021,36667.0
2021-07-13,34.3,23.2,7,13,2021,35433.0
2021-07-14,35.0,24.1,7,14,2021,40100.0
2021-07-15,35.6,22.1,7,15,2021,46500.0
2021-07-16,35.6,21.6,7,16,2021,51133.0
2021-07-19,32.4,22.5,7,19,2021,42333.0
2021-07-20,35.3,21.9,7,20,2021,42600.0
2021-07-21,36.4,23.2,7,21,2021,46000.0
2021-07-22,35.7,21.4,7,22,2021,51633.0
2021-07-23,36.0,22.0,7,23,2021,55333.0
2021-07-26,35.4,24.5,7,26,2021,40333.0
2021-07-27,36.9,24.3,7,27,2021,39667.0
2021-07-28,36.2,23.0,7,28,2021,37167.0
2021-07-29,34.2,22.7,7,29,2021,41967.0
2021-07-30,35.2,24.5,7,30,2021,48700.0
2021-08-02,30.8,24.3,8,2,2021,47333.0
2021-08-03,33.0,23.8,8,3,2021,47100.0
2021-08-04,33.6,24.3,8,4,2021,44200.0
2021-08-05,33.8,22.8,8,5,2021,48967.0
2021-08-06,34.9,24.1,8,6,2021,61433.0
2021-08-09,32.1,22.0,8,9,2021,47667.0
2021-08-10,31.4,19.5,8,10,2021,53000.0
2021-08-11,32.3,20.4,8,11,2021,59000.0
2021-08-12,31.0,20.3,8,12,2021,70667.0
2021-08-13,30.4,21.0,8,13,2021,66333.0
2021-08-17,30.4,18.1,8,17,2021,76000.0
2021-08-18,29.2,18.1,8,18,2021,68433.0
2021-08-19,31.0,15.3,8,19,2021,65200.0
2021-08-20,31.5,19.0,8,20,2021,65100.0
2021-08-23,23.6,18.6,8,23,2021,62367.0
2021-08-24,24.4,20.6,8,24,2021,61867.0
2021-08-25,27.4,21.8,8,25,2021,61267.0
2021-08-26,28.1,20.5,8,26,2021,59200.0
2021-08-27,23.4,18.9,8,27,2021,61000.0
2021-08-30,28.6,18.3,8,30,2021,77667.0
2021-08-31,23.0,17.8,8,31,2021,85767.0
2021-09-01,24.6,17.9,9,1,2021,91733.0
2021-09-02,28.7,18.3,9,2,2021,93533.0
2021-09-03,28.6,15.5,9,3,2021,104867.0
2021-09-06,26.7,15.3,9,6,2021,84767.0
2021-09-07,20.1,17.2,9,7,2021,70767.0
2021-09-08,28.5,16.7,9,8,2021,59867.0
2021-09-09,28.5,15.2,9,9,2021,57033.0
2021-09-10,28.5,16.0,9,10,2021,61667.0
2021-09-13,30.3,15.7,9,13,2021,52867.0
2021-09-14,29.7,15.7,9,14,2021,56333.0
2021-09-15,27.3,13.6,9,15,2021,50600.0
2021-09-16,28.1,12.8,9,16,2021,45867.0
2021-09-17,27.0,17.7,9,17,2021,48533.0
2021-09-23,24.0,13.7,9,23,2021,48533.0
2021-09-24,26.4,14.4,9,24,2021,28533.0
2021-09-27,24.8,14.6,9,27,2021,31000.0
2021-09-28,25.4,15.5,9,28,2021,40000.0
2021-09-29,22.1,15.6,9,29,2021,36333.0
2021-09-30,26.5,14.4,9,30,2021,39233.0
2021-10-01,27.2,14.6,10,1,2021,43900.0
2021-10-05,27.4,17.1,10,5,2021,45000.0
2021-10-06,19.9,16.5,10,6,2021,42200.0
2021-10-07,21.6,16.3,10,7,2021,39433.0
2021-10-08,20.0,15.4,10,8,2021,43533.0
2021-10-12,21.0,11.9,10,12,2021,47933.0
2021-10-13,24.4,9.5,10,13,2021,48667.0
2021-10-14,24.4,14.2,10,14,2021,49733.0
2021-10-15,21.9,15.8,10,15,2021,54733.0
2021-10-18,13.7,-1.7,10,18,2021,55067.0
2021-10-19,16.0,5.5,10,19,2021,97000.0
2021-10-20,15.3,0.7,10,20,2021,87333.0
2021-10-21,15.3,0.6,10,21,2021,79433.0
2021-10-22,17.5,0.4,10,22,2021,104000.0
2021-10-25,17.7,1.2,10,25,2021,87000.0
2021-10-26,17.8,2.1,10,26,2021,87000.0
2021-10-27,18.6,2.7,10,27,2021,58667.0
2021-10-28,20.3,0.5,10,28,2021,57767.0
2021-10-29,19.6,0.9,10,29,2021,56000.0
2021-11-01,18.1,4.2,11,1,2021,45900.0
2021-11-02,16.7,2.5,11,2,2021,44900.0
2021-11-03,18.3,4.2,11,3,2021,49233.0
2021-11-04,17.0,1.7,11,4,2021,58833.0
2021-11-05,18.4,3.0,11,5,2021,59400.0
2021-11-08,12.0,4.8,11,8,2021,57300.0
2021-11-09,7.4,0.8,11,9,2021,63067.0
2021-11-10,6.9,0.0,11,10,2021,65900.0
2021-11-11,9.6,-2.2,11,11,2021,71667.0
2021-11-12,8.8,-4.0,11,12,2021,73233.0
2021-11-15,15.0,-1.5,11,15,2021,93667.0
2021-11-16,14.7,-1.7,11,16,2021,96333.0
2021-11-17,12.3,-3.8,11,17,2021,96000.0
2021-11-18,12.8,0.4,11,18,2021,92167.0
2021-11-19,17.8,4.2,11,19,2021,90400.0
2021-11-22,9.4,-0.3,11,22,2021,87667.0
2021-11-23,3.3,-6.4,11,23,2021,90433.0
2021-11-24,8.8,-6.0,11,24,2021,88333.0
2021-11-25,10.2,-3.7,11,25,2021,84733.0
2021-11-26,8.7,-6.5,11,26,2021,87500.0
2021-11-29,10.5,-4.7,11,29,2021,86233.0
2021-11-30,6.4,0.0,11,30,2021,83767.0
2021-12-01,1.3,-6.6,12,1,2021,82967.0
2021-12-02,2.1,-9.0,12,2,2021,85400.0
2021-12-06,9.1,-6.3,12,6,2021,81733.0
2021-12-07,11.5,-4.1,12,7,2021,82900.0
2021-12-08,6.8,-3.4,12,8,2021,84400.0
2021-12-09,3.8,-2.4,12,9,2021,89333.0
2021-12-10,5.1,-1.6,12,10,2021,86667.0
2021-12-13,2.1,-10.1,12,13,2021,78833.0
2021-12-14,4.9,-7.3,12,14,2021,68167.0
2021-12-15,9.3,-0.1,12,15,2021,61467.0
2021-12-16,7.0,-0.4,12,16,2021,64400.0
2021-12-17,3.2,-11.5,12,17,2021,62967.0
2021-12-20,9.9,-6.5,12,20,2021,73733.0
2021-12-21,11.6,-4.2,12,21,2021,74733.0
2021-12-22,8.2,-7.3,12,22,2021,76400.0
2021-12-23,6.6,-7.4,12,23,2021,75500.0
2021-12-24,3.5,-4.1,12,24,2021,84400.0
2021-12-27,-4.2,-16.7,12,27,2021,81467.0
2021-12-28,-1.4,-13.1,12,28,2021,79233.0
2021-12-29,3.9,-8.0,12,29,2021,76233.0
2021-12-30,0.1,-10.3,12,30,2021,79733.0
2021-12-31,-2.5,-13.8,12,31,2021,87633.0
2022-01-03,1.9,-14.3,1,3,2022,82800.0
2022-01-04,2.5,-11.2,1,4,2022,76400.0
2022-01-05,1.9,-13.9,1,5,2022,77800.0
2022-01-06,4.7,-12.3,1,6,2022,77067.0
2022-01-07,4.3,-13.3,1,7,2022,79167.0
2022-01-10,2.8,-8.7,1,10,2022,85833.0
2022-01-11,0.1,-12.8,1,11,2022,85233.0
2022-01-12,-2.5,-16.8,1,12,2022,88067.0
2022-01-13,-2.8,-15.4,1,13,2022,83567.0
2022-01-14,-0.9,-17.1,1,14,2022,83667.0
2022-01-17,-0.4,-16.1,1,17,2022,82900.0
2022-01-18,0.3,-16.1,1,18,2022,85133.0
2022-01-19,-3.7,-13.5,1,19,2022,79833.0
2022-01-20,1.4,-17.5,1,20,2022,82500.0
2022-01-21,3.7,-15.8,1,21,2022,83633.0
2022-01-24,6.2,-2.1,1,24,2022,86900.0
2022-01-25,1.9,-1.1,1,25,2022,86000.0
2022-01-26,7.1,-6.0,1,26,2022,94400.0
2022-01-27,5.5,-9.6,1,27,2022,101667.0
2022-01-28,3.5,-12.4,1,28,2022,117333.0
2022-02-03,1.9,-13.8,2,3,2022,117333.0
2022-02-04,-0.2,-14.8,2,4,2022,89333.0
2022-02-07,1.9,-14.5,2,7,2022,66167.0
2022-02-08,6.7,-12.1,2,8,2022,62900.0
2022-02-09,6.8,-13.1,2,9,2022,60667.0
2022-02-10,8.6,-10.4,2,10,2022,63567.0
2022-02-11,9.1,-11.3,2,11,2022,64800.0
2022-02-14,8.1,-7.0,2,14,2022,65333.0
2022-02-15,0.4,-8.4,2,15,2022,66667.0
2022-02-16,-3.9,-14.5,2,16,2022,65467.0
2022-02-17,-0.5,-16.6,2,17,2022,62633.0
2022-02-18,5.3,-15.0,2,18,2022,59567.0
2022-02-21,1.1,-14.6,2,21,2022,59400.0
2022-02-22,0.5,-14.0,2,22,2022,57733.0
2022-02-23,0.6,-16.3,2,23,2022,59000.0
2022-02-24,4.6,-16.1,2,24,2022,58067.0
2022-02-25,9.0,-11.1,2,25,2022,62067.0
2022-02-28,11.4,-4.7,2,28,2022,60967.0
2022-03-02,10.0,-7.2,3,2,2022,61233.0
2022-03-03,12.4,-5.2,3,3,2022,62900.0
2022-03-04,14.7,-6.9,3,4,2022,67833.0
2022-03-07,9.6,-8.3,3,7,2022,64233.0
2022-03-08,12.5,-5.2,3,8,2022,58067.0
2022-03-10,17.3,-1.1,3,10,2022,60067.0
2022-03-11,19.4,-4.0,3,11,2022,62000.0
2022-03-14,10.3,6.4,3,14,2022,52000.0
2022-03-15,13.8,0.6,3,15,2022,54467.0
2022-03-16,18.7,-0.9,3,16,2022,58667.0
2022-03-17,14.2,5.8,3,17,2022,62400.0
2022-03-18,8.6,4.2,3,18,2022,64400.0
2022-03-21,10.3,-3.7,3,21,2022,66333.0
2022-03-22,13.4,-3.4,3,22,2022,71067.0
2022-03-23,8.6,0.7,3,23,2022,73500.0
2022-03-24,9.7,3.0,3,24,2022,73567.0
2022-03-25,16.7,0.5,3,25,2022,74400.0
2022-03-28,15.1,-4.0,3,28,2022,69000.0
2022-03-29,17.5,-3.7,3,29,2022,72300.0
2022-03-30,15.7,0.0,3,30,2022,68000.0
2022-03-31,12.3,1.8,3,31,2022,61833.0
2022-04-01,15.4,-1.9,4,1,2022,57733.0
2022-04-04,18.9,-1.4,4,4,2022,47733.0
2022-04-05,17.8,-1.8,4,5,2022,46067.0
2022-04-06,19.8,0.6,4,6,2022,43467.0
2022-04-07,18.9,3.3,4,7,2022,45300.0
2022-04-08,21.6,-1.1,4,8,2022,47233.0
2022-04-11,27.7,6.3,4,11,2022,40133.0
2022-04-12,28.1,9.9,4,12,2022,35067.0
2022-04-13,13.8,8.6,4,13,2022,30500.0
2022-04-14,14.4,7.3,4,14,2022,30000.0
2022-04-15,19.5,0.9,4,15,2022,32233.0
2022-04-18,23.5,6.1,4,18,2022,32633.0
2022-04-19,24.1,2.0,4,19,2022,34900.0
2022-04-20,24.5,2.6,4,20,2022,39567.0
2022-04-21,23.4,2.6,4,21,2022,43500.0
2022-04-22,17.3,11.9,4,22,2022,44400.0
2022-04-25,25.5,11.4,4,25,2022,37500.0
2022-04-26,30.6,15.6,4,26,2022,35900.0
2022-04-27,24.9,7.7,4,27,2022,35900.0
2022-04-28,24.7,5.7,4,28,2022,34667.0
2022-04-29,14.9,7.8,4,29,2022,33733.0
2022-05-02,19.9,2.4,5,2,2022,34567.0
2022-05-03,22.5,1.9,5,3,2022,37067.0
2022-05-04,26.9,3.3,5,4,2022,40900.0
2022-05-06,26.6,7.5,5,6,2022,45467.0
2022-05-09,25.3,7.0,5,9,2022,38233.0
2022-05-10,26.1,6.2,5,10,2022,31567.0
2022-05-11,26.3,12.0,5,11,2022,29833.0
2022-05-12,28.1,11.1,5,12,2022,26900.0
2022-05-13,22.3,8.7,5,13,2022,26967.0
2022-05-16,24.2,4.0,5,16,2022,25667.0
2022-05-17,27.3,7.8,5,17,2022,30733.0
2022-05-18,26.0,10.2,5,18,2022,31000.0
2022-05-19,26.0,11.3,5,19,2022,29567.0
2022-05-20,27.0,9.5,5,20,2022,31067.0
2022-05-23,30.3,12.7,5,23,2022,28000.0
2022-05-24,31.0,14.0,5,24,2022,28400.0
2022-05-25,28.3,11.8,5,25,2022,28567.0
2022-05-26,23.9,12.1,5,26,2022,28000.0
2022-05-27,25.4,15.2,5,27,2022,27967.0
2022-05-30,23.3,15.0,5,30,2022,29067.0
2022-05-31,28.0,10.4,5,31,2022,28567.0
2022-06-02,29.6,10.0,6,2,2022,31467.0
2022-06-03,32.5,14.0,6,3,2022,36400.0
2022-06-07,22.3,10.8,6,7,2022,32067.0
2022-06-08,25.4,12.5,6,8,2022,34900.0
2022-06-09,22.6,15.4,6,9,2022,35500.0
2022-06-10,25.2,15.7,6,10,2022,36233.0
2022-06-13,26.8,18.2,6,13,2022,36567.0
2022-06-14,24.2,17.8,6,14,2022,35467.0
2022-06-15,18.3,13.8,6,15,2022,35733.0
2022-06-16,24.4,16.9,6,16,2022,36567.0
2022-06-17,28.9,15.1,6,17,2022,37033.0
2022-06-20,31.9,19.8,6,20,2022,35733.0
2022-06-21,34.9,19.2,6,21,2022,34567.0
2022-06-22,32.6,21.0,6,22,2022,34400.0
2022-06-23,26.3,19.5,6,23,2022,35733.0
2022-06-24,29.1,23.1,6,24,2022,36067.0
2022-06-27,29.8,24.1,6,27,2022,44733.0
2022-06-28,27.7,23.8,6,28,2022,52067.0
2022-06-29,27.4,23.5,6,29,2022,53167.0
2022-06-30,24.5,20.5,6,30,2022,56133.0
2022-07-01,32.6,20.7,7,1,2022,57233.0
2022-07-04,34.9,23.3,7,4,2022,99400.0
2022-07-05,34.3,23.6,7,5,2022,110667.0
2022-07-06,32.9,23.7,7,6,2022,96167.0
2022-07-07,32.1,24.7,7,7,2022,83733.0
2022-07-08,28.0,24.8,7,8,2022,79733.0
2022-07-11,29.8,21.6,7,11,2022,70167.0
2022-07-12,31.1,19.8,7,12,2022,80733.0
2022-07-13,25.0,22.9,7,13,2022,86633.0
2022-07-14,30.8,21.5,7,14,2022,84733.0
2022-07-15,32.1,20.8,7,15,2022,82733.0
2022-07-18,31.5,21.6,7,18,2022,79800.0
2022-07-19,32.7,22.4,7,19,2022,73733.0
2022-07-20,31.5,23.1,7,20,2022,72067.0
2022-07-21,25.7,20.3,7,21,2022,72733.0
2022-07-22,30.6,-10.7,7,22,2022,72067.0
2022-07-25,33.2,21.5,7,25,2022,67233.0
2022-07-26,34.5,21.0,7,26,2022,63067.0
2022-07-27,33.6,22.8,7,27,2022,63733.0
2022-07-28,34.1,21.2,7,28,2022,63633.0
2022-07-29,35.8,23.5,7,29,2022,60567.0
2022-08-01,32.1,24.8,8,1,2022,49800.0
2022-08-02,29.4,25.5,8,2,2022,46633.0
2022-08-03,29.9,25.1,8,3,2022,48400.0
2022-08-04,33.5,25.3,8,4,2022,58000.0
2022-08-05,33.3,24.4,8,5,2022,75400.0
2022-08-08,27.1,24.4,8,8,2022,65500.0
2022-08-09,28.4,22.7,8,9,2022,90233.0
2022-08-10,31.3,21.6,8,10,2022,88800.0
2022-08-11,30.4,22.8,8,11,2022,91567.0
2022-08-12,33.5,22.5,8,12,2022,92233.0
2022-08-16,32.4,22.8,8,16,2022,117667.0
2022-08-17,31.2,20.7,8,17,2022,126000.0
2022-08-18,30.1,19.9,8,18,2022,134000.0
2022-08-19,27.1,21.4,8,19,2022,124000.0
2022-08-22,30.6,21.5,8,22,2022,97067.0
2022-08-23,31.8,20.9,8,23,2022,93233.0
2022-08-24,28.2,19.1,8,24,2022,84400.0
2022-08-25,23.8,18.4,8,25,2022,81400.0
2022-08-26,29.5,18.1,8,26,2022,78233.0
2022-08-29,22.1,18.0,8,29,2022,72233.0
2022-08-30,19.9,17.6,8,30,2022,74233.0
2022-08-31,24.6,16.2,8,31,2022,72567.0
2022-09-01,31.0,15.3,9,1,2022,78800.0
2022-09-02,28.9,14.3,9,2,2022,84833.0
2022-09-05,22.6,17.3,9,5,2022,96667.0
2022-09-06,26.7,13.6,9,6,2022,81067.0
2022-09-07,28.7,11.8,9,7,2022,81800.0
2022-09-08,29.8,12.3,9,8,2022,72633.0
2022-09-13,27.3,18.6,9,13,2022,58667.0
2022-09-14,28.2,19.5,9,14,2022,59900.0
2022-09-15,29.6,19.1,9,15,2022,54000.0
2022-09-16,31.0,19.4,9,16,2022,54400.0
2022-09-19,26.2,14.1,9,19,2022,46967.0
2022-09-20,23.7,11.1,9,20,2022,47833.0
2022-09-21,24.3,9.0,9,21,2022,45567.0
2022-09-22,24.1,8.9,9,22,2022,52400.0
2022-09-23,23.3,9.1,9,23,2022,81567.0
2022-09-26,24.9,8.9,9,26,2022,88567.0
2022-09-27,27.7,8.0,9,27,2022,95233.0
2022-09-28,24.7,9.8,9,28,2022,91900.0
2022-09-29,26.5,11.9,9,29,2022,82825.0
2022-09-30,26.3,11.3,9,30,2022,72675.0
2022-10-04,21.8,15.0,10,4,2022,49625.0
2022-10-05,18.8,12.9,10,5,2022,46800.0
2022-10-06,19.3,9.9,10,6,2022,43675.0
2022-10-07,18.1,7.7,10,7,2022,40800.0
2022-10-11,17.2,4.7,10,11,2022,57475.0
2022-10-12,21.4,3.3,10,12,2022,61675.0
2022-10-13,21.9,5.9,10,13,2022,66550.0
2022-10-14,21.1,7.6,10,14,2022,89550.0
2022-10-17,16.3,2.2,10,17,2022,81750.0
2022-10-18,14.7,-0.3,10,18,2022,67350.0
2022-10-19,16.8,-1.0,10,19,2022,60050.0
2022-10-20,19.9,-0.3,10,20,2022,49550.0
2022-10-21,20.2,3.6,10,21,2022,43550.0
2022-10-24,15.6,0.4,10,24,2022,38975.0
2022-10-25,16.0,-0.4,10,25,2022,35750.0
2022-10-26,17.3,-0.1,10,26,2022,35100.0
2022-10-27,20.0,2.0,10,27,2022,35425.0
2022-10-28,20.2,2.6,10,28,2022,33250.0
2022-10-31,20.0,4.5,10,31,2022,32800.0
2022-11-01,19.3,3.8,11,1,2022,36875.0
2022-11-02,18.3,0.6,11,2,2022,39725.0
2022-11-03,12.4,1.1,11,3,2022,37175.0
2022-11-04,10.2,-3.7,11,4,2022,37675.0
2022-11-07,14.3,-1.0,11,7,2022,37550.0
2022-11-08,17.3,1.4,11,8,2022,39975.0
2022-11-09,15.3,-1.0,11,9,2022,39925.0
2022-11-10,17.5,2.5,11,10,2022,40500.0
2022-11-11,21.1,2.8,11,11,2022,39000.0
2022-11-14,13.7,1.8,11,14,2022,37800.0
2022-11-15,12.4,-1.5,11,15,2022,41375.0
2022-11-16,13.4,2.7,11,16,2022,42250.0
2022-11-17,15.1,-0.2,11,17,2022,46875.0
2022-11-18,14.8,-0.1,11,18,2022,46200.0
2022-11-21,14.9,1.5,11,21,2022,46050.0
2022-11-22,13.2,1.2,11,22,2022,45425.0
2022-11-23,16.7,1.2,11,23,2022,45800.0
2022-11-24,14.0,-0.1,11,24,2022,45800.0
2022-11-25,16.7,0.1,11,25,2022,45050.0
2022-11-28,9.0,-2.4,11,28,2022,51875.0
2022-11-29,11.9,0.2,11,29,2022,53300.0
2022-11-30,0.3,-7.4,11,30,2022,59850.0
2022-12-01,-0.9,-11.1,12,1,2022,59225.0
2022-12-05,2.1,-9.7,12,5,2022,62475.0
2022-12-06,3.9,-9.5,12,6,2022,65000.0
2022-12-07,8.2,-5.6,12,7,2022,65475.0
2022-12-08,8.5,-6.5,12,8,2022,67525.0
2022-12-09,7.1,-5.5,12,9,2022,68200.0
2022-12-12,5.5,-7.6,12,12,2022,70250.0
2022-12-13,2.8,-6.5,12,13,2022,66975.0
2022-12-14,-5.6,-13.6,12,14,2022,70125.0
2022-12-15,-4.1,-11.5,12,15,2022,73125.0
2022-12-16,-3.7,-12.7,12,16,2022,76675.0
2022-12-19,-3.4,-17.7,12,19,2022,77625.0
2022-12-20,-0.3,-16.5,12,20,2022,79250.0
2022-12-21,-0.1,-5.1,12,21,2022,80850.0
2022-12-22,-3.7,-15.6,12,22,2022,82550.0
2022-12-23,-9.6,-18.3,12,23,2022,80125.0
2022-12-26,-2.2,-15.4,12,26,2022,77875.0
2022-12-27,0.7,-13.9,12,27,2022,77425.0
2022-12-28,0.5,-13.8,12,28,2022,81750.0
2022-12-29,1.3,-16.3,12,29,2022,89550.0
2022-12-30,1.7,-12.0,12,30,2022,92050.0
